article_id,title,source,date,url,file_path,query_family,query_id,rule_candidate,oil_role,final_label,confidence,reason,evidence_phrase,edible_oil_terms,adulteration_action_terms,negative_terms,llm_label,llm_confidence,llm_reason,llm_model,query_used,crawl_priority
2835,Indians love their mustard oil but it is banned in the US; this is why,indianexpress.com,2024-06-26,https://indianexpress.com/article/lifestyle/food-wine/indians-mustard-oil-spices-banned-us-west-why-9378439/,,boolean,boolean_oils_enforcement_evidence,True,adulterated_product,relevant,0.82,Edible-oil term appears close to adulteration/enforcement language.,Indians love their mustard oil but it is banned in the US; this is why https://indianexpress.com/article/lifestyle/food-,mustard oil,banned,,,,,,"((""edible oil"" OR ""cooking oil"" OR ""vegetable oil"" OR ""refined oil"" OR ""loose oil"" OR ""loose edible oil"" OR ""mustard oil"" OR ""palm oil"" OR ""soybean oil"" OR ""sunflower oil"" OR ""groundnut oil"" OR ""coconut oil"" OR ""rice bran oil"" OR ""cottonseed oil"" OR ""sesame oil"" OR ""olive oil"" OR ""rapeseed-mustard oil"") AND ((adulterat* OR contaminat* OR misbrand* OR substandard OR spurious OR fake OR counterfeit OR rancid OR ""reused oil"" OR ""recycled oil"" OR ""unsafe oil"" OR ""unsafe cooking oil"" OR ""unsafe edible oil"" OR ""mixed with"") AND ((FSSAI OR FDA OR FSDA OR ""food safety"" OR ""food safety department"" OR ""food safety officer"") OR (raid* OR seiz* OR ""sample collected"" OR ""samples collected"" OR ""samples sent"" OR ""lab test"" OR ""quality test"" OR prosecut* OR penal* OR fine OR ban* OR ""license suspended"" OR ""licence suspended"" OR ""shop sealed"" OR warehouse OR godown OR arrest* OR crackdown OR inspection))) AND language:en) AND NOT (ghee OR vanaspati)",high
648,How To Differentiate Between Genuine And Fake Cooking Oil,news18.com,2024-06-07,https://www.news18.com/lifestyle/how-to-differentiate-between-genuine-and-fake-cooking-oil-8924772.html,,boolean,boolean_core_oils_fraud,True,adulterated_product,relevant,0.94,Pattern says edible oil is the adulterated/seized/failed product.,How To Differentiate Between Genuine And Fake Cooking Oil https://www.news18.com/lifestyle/how-to-differentiate-between-genuine-and-fake-cooking-oil-8924772.html,cooking oil,fake,,,,,,"((""edible oil"" OR ""cooking oil"" OR ""vegetable oil"" OR ""refined oil"" OR ""loose oil"" OR ""loose edible oil"") AND (adulterat* OR contaminat* OR misbrand* OR substandard OR spurious OR fake OR counterfeit OR rancid OR ""reused oil"" OR ""recycled oil"" OR ""unsafe oil"" OR ""unsafe cooking oil"" OR ""unsafe edible oil"" OR ""mixed with"") AND language:en) AND NOT (ghee OR vanaspati)",high
649,6 harmful ingredients found in fake edible oil,indiatimes.com,2024-06-05,https://timesofindia.indiatimes.com/life-style/food-news/harmful-ingredients-in-fake-edible-oil/articleshow/110737364.cms,,boolean,boolean_core_oils_fraud,True,adulterated_product,relevant,0.94,Pattern says edible oil is the adulterated/seized/failed product.,6 harmful ingredients found in fake edible oil https://timesofindia.indiatimes.com/life-style/food-news/harmful-ingredients-in-fake-edible-oil/articleshow/110737364.cms,edible oil,fake,,,,,,"((""edible oil"" OR ""cooking oil"" OR ""vegetable oil"" OR ""refined oil"" OR ""loose oil"" OR ""loose edible oil"") AND (adulterat* OR contaminat* OR misbrand* OR substandard OR spurious OR fake OR counterfeit OR rancid OR ""reused oil"" OR ""recycled oil"" OR ""unsafe oil"" OR ""unsafe cooking oil"" OR ""unsafe edible oil"" OR ""mixed with"") AND language:en) AND NOT (ghee OR vanaspati)",high
650,"TOI Health News Morning Briefing| Warning signs of diabetes seen in morning, how to identify fake cooking oil, laptop related health issues, common signs of vitamin A deficiency, and more",indiatimes.com,2024-06-05,https://timesofindia.indiatimes.com/life-style/health-fitness/health-news/toi-health-news-morning-briefing-warning-signs-of-diabetes-seen-in-morning-how-to-identify-fake-cooking-oil-laptop-related-health-issues-common-signs-of-vitamin-a-deficiency-and-more/articleshow/110702015.cms,,boolean,boolean_core_oils_fraud,True,adulterated_product,relevant,0.94,Pattern says edible oil is the adulterated/seized/failed product.,"ws Morning Briefing| Warning signs of diabetes seen in morning, how to identify fake cooking oil, laptop related health issues, common signs of vitamin A deficiency, and more https://timesofindia.",cooking oil,fake,,,,,,"((""edible oil"" OR ""cooking oil"" OR ""vegetable oil"" OR ""refined oil"" OR ""loose oil"" OR ""loose edible oil"") AND (adulterat* OR contaminat* OR misbrand* OR substandard OR spurious OR fake OR counterfeit OR rancid OR ""reused oil"" OR ""recycled oil"" OR ""unsafe oil"" OR ""unsafe cooking oil"" OR ""unsafe edible oil"" OR ""mixed with"") AND language:en) AND NOT (ghee OR vanaspati)",high
651,"Govt seizes 18,000 litres of fake cooking oil: Why they can be harmful, and tips to identify them",indianexpress.com,2024-06-04,https://indianexpress.com/article/lifestyle/food-wine/govt-seizes-fake-cooking-oil-harms-how-to-identify-9369475/,,boolean,boolean_core_oils_fraud,True,adulterated_product,relevant,0.94,Pattern says edible oil is the adulterated/seized/failed product.,"Govt seizes 18,000 litres of fake cooking oil: Why they can be harmful, and tips to identify them https://indianexpress.com/article/lifestyle/foo",cooking oil,fake,,,,,,"((""edible oil"" OR ""cooking oil"" OR ""vegetable oil"" OR ""refined oil"" OR ""loose oil"" OR ""loose edible oil"") AND (adulterat* OR contaminat* OR misbrand* OR substandard OR spurious OR fake OR counterfeit OR rancid OR ""reused oil"" OR ""recycled oil"" OR ""unsafe oil"" OR ""unsafe cooking oil"" OR ""unsafe edible oil"" OR ""mixed with"") AND language:en) AND NOT (ghee OR vanaspati)",high
652,How to identify fake cooking oil? (FSSAI recommended tips),indiatimes.com,2024-06-04,https://timesofindia.indiatimes.com/life-style/health-fitness/health-news/how-to-identify-fake-cooking-oil-fssai-recommended-tips/articleshow/110694766.cms,,boolean,boolean_core_oils_fraud,True,adulterated_product,relevant,0.94,Pattern says edible oil is the adulterated/seized/failed product.,How to identify fake cooking oil? (FSSAI recommended tips) https://timesofindia.indiatimes.com/life-style/health-fitness/health-news,cooking oil,fake; FSSAI,,,,,,"((""edible oil"" OR ""cooking oil"" OR ""vegetable oil"" OR ""refined oil"" OR ""loose oil"" OR ""loose edible oil"") AND (adulterat* OR contaminat* OR misbrand* OR substandard OR spurious OR fake OR counterfeit OR rancid OR ""reused oil"" OR ""recycled oil"" OR ""unsafe oil"" OR ""unsafe cooking oil"" OR ""unsafe edible oil"" OR ""mixed with"") AND language:en) AND NOT (ghee OR vanaspati)",high
2860,Coconut Development Board urged to prevent adulteration in coconut oil,thehindubusinessline.com,2024-05-22,https://www.thehindubusinessline.com/economy/agri-business/coconut-development-board-urged-to-prevent-adulteration-in-coconut-oil/article68203044.ece,,boolean,boolean_oils_enforcement_evidence,True,adulterated_product,relevant,0.94,Pattern says edible oil is the adulterated/seized/failed product.,Coconut Development Board urged to prevent adulteration in coconut oil https://www.thehindubusinessline.com/economy/agri-business/coconut-development-board-urged-to-preve,coconut oil,adulteration,,,,,,"((""edible oil"" OR ""cooking oil"" OR ""vegetable oil"" OR ""refined oil"" OR ""loose oil"" OR ""loose edible oil"" OR ""mustard oil"" OR ""palm oil"" OR ""soybean oil"" OR ""sunflower oil"" OR ""groundnut oil"" OR ""coconut oil"" OR ""rice bran oil"" OR ""cottonseed oil"" OR ""sesame oil"" OR ""olive oil"" OR ""rapeseed-mustard oil"") AND ((adulterat* OR contaminat* OR misbrand* OR substandard OR spurious OR fake OR counterfeit OR rancid OR ""reused oil"" OR ""recycled oil"" OR ""unsafe oil"" OR ""unsafe cooking oil"" OR ""unsafe edible oil"" OR ""mixed with"") AND ((FSSAI OR FDA OR FSDA OR ""food safety"" OR ""food safety department"" OR ""food safety officer"") OR (raid* OR seiz* OR ""sample collected"" OR ""samples collected"" OR ""samples sent"" OR ""lab test"" OR ""quality test"" OR prosecut* OR penal* OR fine OR ban* OR ""license suspended"" OR ""licence suspended"" OR ""shop sealed"" OR warehouse OR godown OR arrest* OR crackdown OR inspection))) AND language:en) AND NOT (ghee OR vanaspati)",high
3306,"Use only milk-based real cheese,' McDonald's says after Maharashtra FDA accuses fast food giant of using vegetable oil",indiatimes.com,2024-02-24,https://timesofindia.indiatimes.com/business/india-business/use-only-milk-based-real-cheese-mcdonalds-says-after-maharashtra-fda-accuses-fast-food-giant-of-using-vegetable-oil/articleshow/107958419.cms,,title_only,title_oils_enforcement,True,adulterated_product,relevant,0.82,Edible-oil term appears close to adulteration/enforcement language.,"ased real cheese,' McDonald's says after Maharashtra FDA accuses fast food giant of using vegetable oil https://timesofindia.indiatimes.com/business/india-business/use-only-milk-based-real-chee",vegetable oil,FDA,,,,,,"((article_title:""edible oil"" OR article_title:""cooking oil"" OR article_title:""vegetable oil"" OR article_title:""refined oil"" OR article_title:""loose oil"" OR article_title:""loose edible oil"" OR article_title:""mustard oil"" OR article_title:""palm oil"" OR article_title:""soybean oil"" OR article_title:""sunflower oil"" OR article_title:""groundnut oil"" OR article_title:""coconut oil"" OR article_title:""rice bran oil"" OR article_title:""cottonseed oil"" OR article_title:""sesame oil"" OR article_title:""olive oil"" OR article_title:""rapeseed-mustard oil"") AND (article_title:FSSAI OR article_title:FDA OR article_title:FSDA OR article_title:""food safety"" OR article_title:""food safety department"" OR article_title:""food safety officer"" OR article_title:raid* OR article_title:seiz* OR article_title:""sample collected"" OR article_title:""samples collected"" OR article_title:""samples sent"" OR article_title:""lab test"" OR article_title:""quality test"" OR article_title:prosecut* OR article_title:penal* OR article_title:fine OR article_title:ban* OR article_title:""license suspended"" OR article_title:""licence suspended"" OR article_title:""shop sealed"" OR article_title:warehouse OR article_title:godown OR article_title:arrest* OR article_title:crackdown OR article_title:inspection) AND language:en) AND NOT (ghee OR vanaspati)",high
875,Fake cheese? McDonald's responds after vegetable oil found in burgers and nuggets,indiatoday.in,2024-02-23,https://www.indiatoday.in/business/story/mcdonalds-responds-to-fake-cheese-crackdown-maharashtra-fda-2506260-2024-02-23?utm_source=rss,,boolean,boolean_core_oils_fraud,True,adulterated_product,relevant,0.94,Pattern says edible oil is the adulterated/seized/failed product.,Fake cheese? McDonald's responds after vegetable oil found in burgers and nuggets https://www.indiatoday.in/business/story/mcdonalds-responds-to-fake-ch,vegetable oil,fake; FDA; crackdown,,,,,,"((""edible oil"" OR ""cooking oil"" OR ""vegetable oil"" OR ""refined oil"" OR ""loose oil"" OR ""loose edible oil"") AND (adulterat* OR contaminat* OR misbrand* OR substandard OR spurious OR fake OR counterfeit OR rancid OR ""reused oil"" OR ""recycled oil"" OR ""unsafe oil"" OR ""unsafe cooking oil"" OR ""unsafe edible oil"" OR ""mixed with"") AND language:en) AND NOT (ghee OR vanaspati)",high
3308,McDonald's Under Scrutiny After Maha FDA Finds It Replacing Cheese With Vegetable Oil In Products; Fast Food Chain Issues Clarification,freepressjournal.in,2024-02-23,https://www.freepressjournal.in/mumbai/mcdonalds-under-scrutiny-after-maharashtra-fda-finds-fast-food-chain-replacing-cheese-with-vegetable-oil-in-products,,title_only,title_oils_enforcement,True,adulterated_product,relevant,0.82,Edible-oil term appears close to adulteration/enforcement language.,McDonald's Under Scrutiny After Maha FDA Finds It Replacing Cheese With Vegetable Oil In Products; Fast Food Chain Issues Clarification https://www.freepressjournal.in/mumbai/,vegetable oil,FDA,,,,,,"((article_title:""edible oil"" OR article_title:""cooking oil"" OR article_title:""vegetable oil"" OR article_title:""refined oil"" OR article_title:""loose oil"" OR article_title:""loose edible oil"" OR article_title:""mustard oil"" OR article_title:""palm oil"" OR article_title:""soybean oil"" OR article_title:""sunflower oil"" OR article_title:""groundnut oil"" OR article_title:""coconut oil"" OR article_title:""rice bran oil"" OR article_title:""cottonseed oil"" OR article_title:""sesame oil"" OR article_title:""olive oil"" OR article_title:""rapeseed-mustard oil"") AND (article_title:FSSAI OR article_title:FDA OR article_title:FSDA OR article_title:""food safety"" OR article_title:""food safety department"" OR article_title:""food safety officer"" OR article_title:raid* OR article_title:seiz* OR article_title:""sample collected"" OR article_title:""samples collected"" OR article_title:""samples sent"" OR article_title:""lab test"" OR article_title:""quality test"" OR article_title:prosecut* OR article_title:penal* OR article_title:fine OR article_title:ban* OR article_title:""license suspended"" OR article_title:""licence suspended"" OR article_title:""shop sealed"" OR article_title:warehouse OR article_title:godown OR article_title:arrest* OR article_title:crackdown OR article_title:inspection) AND language:en) AND NOT (ghee OR vanaspati)",high
3309,"Maharashtra FDA cracks down on McDonald's, catches fast food major using cheap vegetable oil in place of cheese",indiatimes.com,2024-02-23,https://economictimes.indiatimes.com/industry/cons-products/food/maha-fda-cracks-down-on-mcdonalds-catches-fast-food-major-using-cheap-vegetable-oil-in-place-of-cheese/articleshow/107934081.cms,,title_only,title_oils_enforcement,True,adulterated_product,relevant,0.82,Edible-oil term appears close to adulteration/enforcement language.,"Maharashtra FDA cracks down on McDonald's, catches fast food major using cheap vegetable oil in place of cheese https://economictimes.indiatimes.com/industry/cons-products/food/maha-",vegetable oil,FDA,,,,,,"((article_title:""edible oil"" OR article_title:""cooking oil"" OR article_title:""vegetable oil"" OR article_title:""refined oil"" OR article_title:""loose oil"" OR article_title:""loose edible oil"" OR article_title:""mustard oil"" OR article_title:""palm oil"" OR article_title:""soybean oil"" OR article_title:""sunflower oil"" OR article_title:""groundnut oil"" OR article_title:""coconut oil"" OR article_title:""rice bran oil"" OR article_title:""cottonseed oil"" OR article_title:""sesame oil"" OR article_title:""olive oil"" OR article_title:""rapeseed-mustard oil"") AND (article_title:FSSAI OR article_title:FDA OR article_title:FSDA OR article_title:""food safety"" OR article_title:""food safety department"" OR article_title:""food safety officer"" OR article_title:raid* OR article_title:seiz* OR article_title:""sample collected"" OR article_title:""samples collected"" OR article_title:""samples sent"" OR article_title:""lab test"" OR article_title:""quality test"" OR article_title:prosecut* OR article_title:penal* OR article_title:fine OR article_title:ban* OR article_title:""license suspended"" OR article_title:""licence suspended"" OR article_title:""shop sealed"" OR article_title:warehouse OR article_title:godown OR article_title:arrest* OR article_title:crackdown OR article_title:inspection) AND language:en) AND NOT (ghee OR vanaspati)",high
3310,Fast-food giant replacing cheese with cheaper vegetable oil: Maharashtra FDA,indiatimes.com,2024-02-23,https://timesofindia.indiatimes.com/india/fast-food-giant-replacing-cheese-with-cheaper-vegetable-oil-maharashtra-fda/articleshow/107923964.cms,,title_only,title_oils_enforcement,True,adulterated_product,relevant,0.82,Edible-oil term appears close to adulteration/enforcement language.,Fast-food giant replacing cheese with cheaper vegetable oil: Maharashtra FDA https://timesofindia.indiatimes.com/india/fast-food-giant-replacing-chee,vegetable oil,FDA,,,,,,"((article_title:""edible oil"" OR article_title:""cooking oil"" OR article_title:""vegetable oil"" OR article_title:""refined oil"" OR article_title:""loose oil"" OR article_title:""loose edible oil"" OR article_title:""mustard oil"" OR article_title:""palm oil"" OR article_title:""soybean oil"" OR article_title:""sunflower oil"" OR article_title:""groundnut oil"" OR article_title:""coconut oil"" OR article_title:""rice bran oil"" OR article_title:""cottonseed oil"" OR article_title:""sesame oil"" OR article_title:""olive oil"" OR article_title:""rapeseed-mustard oil"") AND (article_title:FSSAI OR article_title:FDA OR article_title:FSDA OR article_title:""food safety"" OR article_title:""food safety department"" OR article_title:""food safety officer"" OR article_title:raid* OR article_title:seiz* OR article_title:""sample collected"" OR article_title:""samples collected"" OR article_title:""samples sent"" OR article_title:""lab test"" OR article_title:""quality test"" OR article_title:prosecut* OR article_title:penal* OR article_title:fine OR article_title:ban* OR article_title:""license suspended"" OR article_title:""licence suspended"" OR article_title:""shop sealed"" OR article_title:warehouse OR article_title:godown OR article_title:arrest* OR article_title:crackdown OR article_title:inspection) AND language:en) AND NOT (ghee OR vanaspati)",high
