corpus,food,adulterant_or_substitute,specific_candidate,triplet_rows,distinct_sources,mean_confidence,median_confidence,minimum_confidence,maximum_confidence,confidence_weighted_source_support,rows_confidence_ge_0_80,rows_confidence_ge_0_90,surface_forms,example_source_id,example_url,example_evidence
News,Ghee,groundnut oil,True,2,2,0.9,0.9,0.9,0.9,1.8,2,2,groundnut oil (2),254f3e34-f92c-4d03-93cc-a3833e71c4a5,https://indianexpress.com/article/cities/delhi/ahead-of-festivals-7600-liters-of-adulterated-ghee-900-litres-of-oil-recovered-in-delhi-one-arrested-10249950/,900 litres of vanaspati and groundnut oil used in the adulteration process
News,Ghee,mono and diglycerides,True,2,2,0.9,0.9,0.9,0.9,1.8,2,2,mono and diglycerides (2),d20d6d55-e1d9-462f-902a-31987fc17f06,https://www.deccanchronicle.com/southern-states/andhra-pradesh/laddu-ghee-adulteration-ex-ttd-chief-called-for-questioning-by-sit-1916171,Emulsifiers such as mono and diglycerides... were used to create consistency
News,Ghee,other oils,True,2,2,0.9,0.9,0.9,0.9,1.8,2,2,other oils (2),26b11917-4e55-41d5-aeb1-64e8b44bedba,https://www.freepressjournal.in/indore/crackdown-against-adulteration-in-indore-fsos-seize-850-kg-of-spurious-ghee-samples-fail-quality-test,confirming that the ghee was mixed with other oils
News,Ghee,synthetic colors,True,2,2,0.9,0.9,0.9,0.9,1.8,2,2,synthetic colors (2),29703dd6-f251-4649-96e9-205d63f3cb8b,https://timesofindia.indiatimes.com/life-style/food-news/68-lakh-kg-of-fake-ghee-supplied-to-make-tirupati-temple-laddoo-for-5-years/articleshow/125233302.cms,"Adulterated ghee often contains harmful or inferior substances like vanaspati (hydrogenated fats), starch, animal fats, or synthetic colors"
News,Ghee,trans fatty acids,True,2,2,0.9,0.9,0.9,0.9,1.8,2,2,trans fatty acids (2),063c2206-d0d3-4b7c-9742-f14ecc04ea10,https://www.thehindu.com/news/national/after-oils-fssai-caps-transfats-in-foods/article33770655.ece,adulterated ghee which becomes solid at room temperature
News,Khoya/mawa,vegetable oil/fat,True,2,2,0.9,0.9,0.85,0.95,1.8,2,1,vegetable fats (1); vegetable oil (1),oil-efa17f7ff744c18c,https://timesofindia.indiatimes.com/city/indore/300kg-of-adulterated-mawa-seized-in-ujjain-ahead-of-diwali/articleshow/114594281.cms,"Milk powder, palm oil, vegetable oil, and food colour were the adulterants in the seized mawa."
News,Milk,cheap oils,True,2,2,0.9,0.9,0.9,0.9,1.8,2,2,cheap oils (2),394a5ff5-76f3-4885-87ed-4a6879611c22,https://timesofindia.indiatimes.com/city/ranchi/fssai-is-working-towards-felicitating-whistle-blowers-who-report-adulteration/articleshow/121853932.cms,milk fat is replaced with cheap oils
News,Milk,foreign fat,True,2,2,0.9,0.9,0.9,0.9,1.8,2,2,foreign fat (2),04c00967-a247-4802-b3c2-3f266885c385,https://www.thehindu.com/news/national/tamil-nadu/tirupati-laddu-row-madras-high-court-sets-aside-suspension-of-fssai-licence-of-dindigul-based-ar-dairy-food/article69582960.ece,"foreign fat, instead of milk fat"
News,Milk,oxytocin,True,2,2,0.9,0.9,0.85,0.95,1.8,2,1,oxytocin (1); Oxytocin (1),milk-70dced0f5b9bc991,https://www.hindustantimes.com/cities/delhi-news/delhi-hc-slams-officials-over-failure-to-ensure-dairies-follow-norms-101715189838942.html,This is the sort of milk that is being used in the production of sweets and chocolates and they are today not being examined by any statutory authorities. Oxytocin is rampant over there which is a banned drug.
News,Milk,saccharine,True,2,2,0.9,0.9,0.9,0.9,1.8,2,2,saccharine (2),1fc04845-1f82-4efa-80fc-80e8feefa6ed,https://indianexpress.com/article/health-wellness/fake-paneer-khoya-seized-up-holi-health-10561195/,"For most milk products, the adulteration is in the form of starch or saccharine"
News,Milk,starchy substances,True,2,2,0.9,0.9,0.9,0.9,1.8,2,2,starchy substances (2),610f7303-b426-4db9-b4b9-7e6fd98ecf45,https://www.deccanchronicle.com/southern-states/andhra-pradesh/food-safety-officials-launch-awareness-drive-on-milk-adulteration-1942879,presence of maize flour or other starchy substances
News,Milk,vanaspati,True,2,2,0.9,0.9,0.9,0.9,1.8,2,2,vanaspati (2),394a5ff5-76f3-4885-87ed-4a6879611c22,https://timesofindia.indiatimes.com/city/ranchi/fssai-is-working-towards-felicitating-whistle-blowers-who-report-adulteration/articleshow/121853932.cms,milk fat is replaced with cheap oils or vanaspati
News,Paneer,edible oil,True,2,2,0.9,0.9,0.85,0.95,1.8,2,1,edible oil (2),oil-ea6ed6e68f2fdf2d,https://timesofindia.indiatimes.com/city/nashik/fda-seizes-397kg-of-adulterated-paneer/articleshow/105138119.cms,paneer was found to be adulterated with edible oil
News,Paneer,washing soda,True,2,2,0.9,0.9,0.9,0.9,1.8,2,2,washing soda (2),milk-18cbe2e91f8e5d65,https://www.thehansindia.com/telangana/cops-crack-down-on-paneer-adulteration-1087770,add non-edible chemicals like washing soda
News,Tirupati laddu,vegetable oil/fat,True,2,2,0.9,0.9,0.85,0.95,1.8,2,1,vegetable oils (1); vegetable fats (1),09e48dfd-700e-44fd-b178-70c5c7cc29ed,https://indianexpress.com/article/cities/hyderabad/no-beef-tallow-lard-tirupati-laddu-cbi-reveals-synthetic-material-used-mimic-ghee-10503103/,ghee used for laddu preparation was adulterated with vegetable oils
News,almonds,fungus,True,3,2,0.9,0.9,0.9,0.9,1.8,3,3,fungus (3),8c9f1a58-c54c-43ce-b2bc-293e7082c182,https://economictimes.indiatimes.com/news/new-updates/1100-kg-adulterated-sweets-145-kg-rasgullas-with-flies-destroyed-in-noida-before-diwali/articleshow/124596010.cms,fungus-laden almonds
News,cakes and buns,rotten eggs,True,2,2,0.9,0.9,0.9,0.9,1.8,2,2,rotten eggs (2),679c8f17-cf26-4561-ad9c-67cb3cbd52fc,https://indianexpress.com/article/india/adulterated-osmania-biscuits-fake-paneer-rotten-eggs-what-hyderabads-crackdown-on-eateries-has-revealed-10612335/,"using rotten eggs and hazardous chemicals – sodium benzoate, sorbic acid, and PGPR liquid – to prepare cakes and buns"
News,curry powder,ethylene oxide,True,2,2,0.9,0.9,0.9,0.9,1.8,2,2,ethylene oxide (2),milk-b87ea04f3974c7d3,https://www.thehindu.com/news/national/why-mdh-everest-spices-are-under-international-scrutiny-explained/article68130961.ece,ethylene oxide in guar gum and curry powder from India
News,edible oils,heavy metals,True,2,2,0.9,0.9,0.9,0.9,1.8,2,2,heavy metals (2),oil-0310964e84fe1347,https://www.financialexpress.com/industry/fssai-says-2-42-of-4461-different-edible-oils-samples-found-to-be-of-sub-standard-quality/2393346/,"presence of Aflatoxins, pesticide residues and heavy metals"
News,edible oils,pesticide residue,True,2,2,0.9,0.9,0.9,0.9,1.8,2,2,pesticide residues (2),oil-0310964e84fe1347,https://www.financialexpress.com/industry/fssai-says-2-42-of-4461-different-edible-oils-samples-found-to-be-of-sub-standard-quality/2393346/,"presence of Aflatoxins, pesticide residues and heavy metals"
News,eggs,salmonella,True,2,2,0.9,0.9,0.85,0.95,1.8,2,1,Salmonella (2),milk-9072720be8595f77,https://www.dnaindia.com/health/report-zee-media-zara-sochiye-campaign-makes-you-think-about-food-adulteration-not-once-but-twice-3200012,Contamination with Salmonella and E. coli
News,everest garam masala,salmonella,True,2,2,0.9,0.9,0.9,0.9,1.8,2,2,Salmonella (2),milk-b87ea04f3974c7d3,https://www.thehindu.com/news/national/why-mdh-everest-spices-are-under-international-scrutiny-explained/article68130961.ece,Another such recall involved Everest's Garam Masala and Sambhar Masala
News,guar gum,ethylene oxide,True,2,2,0.9,0.9,0.9,0.9,1.8,2,2,ethylene oxide (2),milk-b87ea04f3974c7d3,https://www.thehindu.com/news/national/why-mdh-everest-spices-are-under-international-scrutiny-explained/article68130961.ece,ethylene oxide in guar gum
News,honey,beetroot syrup,True,2,2,0.9,0.9,0.9,0.9,1.8,2,2,beetroot syrup (2),384a803e-eb96-4abf-a0ea-3e3f98291e8e,https://timesofindia.indiatimes.com/city/nagpur/experts-sound-note-of-caution-as-fda-finds-52-of-86-honey-samples-adulterated/articleshow/85336798.cms,Adulterated with C3 sugar syrups like rice and beetroot syrup
News,honey,corn syrup,True,2,2,0.9,0.9,0.9,0.9,1.8,2,2,corn syrup (2),384a803e-eb96-4abf-a0ea-3e3f98291e8e,https://timesofindia.indiatimes.com/city/nagpur/experts-sound-note-of-caution-as-fda-finds-52-of-86-honey-samples-adulterated/articleshow/85336798.cms,Adulterated with C4 sugar-like corn and sugarcane syrups
News,honey,sugarcane syrup,True,2,2,0.9,0.9,0.9,0.9,1.8,2,2,sugarcane syrup (2),384a803e-eb96-4abf-a0ea-3e3f98291e8e,https://timesofindia.indiatimes.com/city/nagpur/experts-sound-note-of-caution-as-fda-finds-52-of-86-honey-samples-adulterated/articleshow/85336798.cms,Adulterated with C4 sugar-like corn and sugarcane syrups
News,laddu prasadam,synthetic ghee,True,2,2,0.9,0.9,0.9,0.9,1.8,2,2,synthetic ghee (2),c6e6e3f3-bc85-48dc-ad18-bb08d31d7308,https://www.livemint.com/news/india/ttd-laddu-row-uttarakhand-based-dairy-24-others-named-in-final-chargesheet-of-cbi-led-sit-adulterated-ghee-11769229345626.html,"synthetic ghee, which was later allegedly used in the preparation of laddu prasadam"
News,maggi masala ae magic,salmonella,True,2,2,0.9,0.9,0.9,0.9,1.8,2,2,Salmonella (2),milk-b87ea04f3974c7d3,https://www.thehindu.com/news/national/why-mdh-everest-spices-are-under-international-scrutiny-explained/article68130961.ece,Maggi's Masala-ae-Magic in June last year. Other than being contaminated with Salmonella
News,mithai,artificial dyes,True,2,2,0.9,0.9,0.9,0.9,1.8,2,2,artificial dyes (2),7984f772-8c6a-46cb-af36-a7df6ed37ecc,https://timesofindia.indiatimes.com/life-style/food-news/fake-mithai-alert-how-to-test-your-diwali-sweets-at-home-for-safety/articleshow/124693105.cms,"many shop-bought mithai contain adulterants like starch, artificial dyes"
News,mithai,metallic powders,True,2,2,0.9,0.9,0.9,0.9,1.8,2,2,metallic powders (2),7984f772-8c6a-46cb-af36-a7df6ed37ecc,https://timesofindia.indiatimes.com/life-style/food-news/fake-mithai-alert-how-to-test-your-diwali-sweets-at-home-for-safety/articleshow/124693105.cms,"many shop-bought mithai contain adulterants like starch, artificial dyes, or metallic powders"
News,mithai,starch,True,2,2,0.9,0.9,0.9,0.9,1.8,2,2,starch (2),7984f772-8c6a-46cb-af36-a7df6ed37ecc,https://timesofindia.indiatimes.com/life-style/food-news/fake-mithai-alert-how-to-test-your-diwali-sweets-at-home-for-safety/articleshow/124693105.cms,many shop-bought mithai contain adulterants like starch
News,protein powder,lead,True,2,2,0.9,0.9,0.85,0.95,1.8,2,1,lead (2),milk-d2fe77bd3bfa3b48,https://timesofindia.indiatimes.com/etimes/wellness/taking-protein-powder-the-hidden-dangers-no-one-tells-you/photostory/131463925.cms,protein powders... had dangerously high levels of the toxic heavy metal lead
News,protein powder,pesticide residue,True,2,2,0.9,0.9,0.9,0.9,1.8,2,2,pesticide residue (1); pesticides (1),milk-10e440425c21f312,https://timesofindia.indiatimes.com/blogs/toi-edit-page/hey-kids-binge-on-sugar-no-ones-watching/,"reputable brands contained fungal toxins, pesticide residues"
News,red chilli powder,coloured stems,True,2,2,0.9,0.9,0.9,0.9,1.8,2,2,coloured stems (2),394a5ff5-76f3-4885-87ed-4a6879611c22,https://timesofindia.indiatimes.com/city/ranchi/fssai-is-working-towards-felicitating-whistle-blowers-who-report-adulteration/articleshow/121853932.cms,Red chilli powder often contains coloured stems and dust.
News,sambhar masala,salmonella,True,2,2,0.9,0.9,0.9,0.9,1.8,2,2,Salmonella (2),milk-b87ea04f3974c7d3,https://www.thehindu.com/news/national/why-mdh-everest-spices-are-under-international-scrutiny-explained/article68130961.ece,"Another such recall involved Everest's Garam Masala and Sambhar Masala, and Maggi's Masala-ae-Magic in June last year. Other than being contaminated with Salmonella."
News,spurious liquor,methanol,True,2,2,0.9,0.9,0.9,0.9,1.8,2,2,methanol (2),milk-0928ece56230062e,https://timesofindia.indiatimes.com/times-special/pure-milk-protein-shakes-how-dry-bihar-gets-its-high/articleshow/130621720.cms,hundreds have died from methanol poisoning
News,srivari laddu prasadam,ghee,True,2,2,0.9,0.9,0.85,0.95,1.8,2,1,ghee (2),8ef8782e-cc91-4ddc-95d5-d260f1b7a518,https://www.thehansindia.com/andhra-pradesh/sit-and-cbi-investigate-adulterated-ghee-in-srivari-laddu-prasadam-924427,adulterated ghee in Srivari Laddu Prasadam
News,sweets,non food grade silver foils,True,2,2,0.9,0.9,0.9,0.9,1.8,2,2,non-food-grade silver foils (2),f82c34ba-9461-4be5-bbd0-e93df7d29455,https://www.deccanchronicle.com/southern-states/telangana/food-safety-dept-seizes-60-plus-kgs-of-adulterated-sweets-ahead-of-festive-season-1911377,Other violations included non-food-grade silver foils
News,Butter,starch,True,2,2,0.875,0.875,0.85,0.9,1.75,2,1,starch (2),5ecfa12d-a622-4259-9978-cc9122ab028a,https://timesofindia.indiatimes.com/city/lucknow/is-your-milk-or-ghee-pure-try-these-simple-fssai-approved-home-tests/articleshow/121692171.cms,Solution with starch adulterated butter will turn blue
News,Curd/yoghurt,fungal infestation,True,2,2,0.875,0.875,0.85,0.9,1.75,2,1,Fungal infestation (1); fungal infestation (1),df6dd614-6785-4c3a-b6c7-1e091a751c64,https://www.deccanchronicle.com/southern-states/telangana/many-restaurants-violated-food-safety-rules-task-force-officials-1858555,"discarded 720 kg of curd due to contamination, fungal infestation, and spoilage"
News,Ghee,artificial flavouring agents,True,2,2,0.875,0.875,0.85,0.9,1.75,2,1,artificial flavouring agents (2),5da88fec-b61a-41cb-bca5-8311b43a4c9f,https://www.newindianexpress.com/states/andhra-pradesh/2026/May/03/commission-report-flags-ttds-procurement-of-over-70-lakh-kg-ghee-without-mandatory-testing,"using synthetic additives such as beta-carotene, acetic acid ester, and artificial flavouring agents"
News,Ghee,esters,True,2,2,0.875,0.875,0.85,0.9,1.75,2,1,esters (2),21fb2b00-9b86-4924-9a0d-248f976cfd93,https://www.newsx.com/regionals/tirupati-laddu-scam-sit-arrests-delhi-trader-for-supplying-chemicals-used-in-fake-ghee-108361/,"providing chemicals such as monoglycerides, acetic acid, and esters"
News,Ghee,hydrogenated oils,True,2,2,0.875,0.875,0.85,0.9,1.75,2,1,hydrogenated oils (2),e1bbca7c-14db-40cf-a128-0219f12466a3,https://www.freepressjournal.in/mumbai/nhrc-complaint-filed-over-tirupati-ghee-scandal-activist-calls-it-national-betrayal-of-faith,ghee ... reportedly contained hydrogenated oils
News,Ghee,mashed potatoes,True,2,2,0.875,0.875,0.85,0.9,1.75,2,1,mashed potatoes (2),67c4a0dd-5f32-4dde-b733-4a4a9e5dfafb,https://timesofindia.indiatimes.com/life-style/food-news/fsda-declares-6-desi-ghee-brands-unsafe-how-to-check-ghee-purity-and-the-easiest-way-to-make-ghee-at-home/articleshow/130544411.cms,"The common adulterants used in ghee are refined vegetable oil, animal body fat, starch or mashed potatoes"
News,Ghee,palm kernel fat,True,2,2,0.875,0.875,0.85,0.9,1.75,2,1,palm kernel fat (2),milk-373237b4ee3b0c64,https://www.hindustantimes.com/india-news/centre-steps-in-as-row-over-tirupati-laddus-explodes-101726860004856.html,"presence of foreign fats such as soybean, sunflower, palm kernel fat"
News,Ghee,paraffin wax,True,2,2,0.875,0.875,0.85,0.9,1.75,2,1,paraffin wax (2),6901ef7b-f98a-4b3a-b622-85196fe10ffb,https://indianexpress.com/article/lifestyle/food-wine/tirupati-laddoo-controversy-eating-adulterated-ghee-affect-health-9589633/,Harmful chemicals like paraffin wax or even detergents are used
News,Ghee,synthetic oils,True,2,2,0.875,0.875,0.85,0.9,1.75,2,1,synthetic oils (2),dc0f107c-d6af-40f2-b8fd-d6a8264071a5,https://www.thequint.com/news/breaking-news/cbi-finds-no-animal-fat-tirupati-ghee,adulterated ghee made from synthetic oils
News,Ghee,vegetable cooking oil,True,2,2,0.875,0.875,0.85,0.9,1.75,2,1,vegetable cooking oil (2),ea6c8861-7a39-4e19-8e71-58720131fa8d,https://www.thehindu.com/news/national/karnataka/four-arrested-in-nandini-ghee-adulteration-racket-case/article38059298.ece,"10 tonnes of ghee, including adulterants like vegetable cooking oil"
News,Khoya/mawa,flour,True,2,2,0.875,0.875,0.85,0.9,1.75,2,1,flour (2),8d207b3c-d7d6-4776-a05d-ec3f854e4f5e,https://www.financialexpress.com/life/lifestyle-worried-about-adulterated-diwali-sweets-dietitian-on-how-to-recognise-fake-khoya-4011313/,starch and flour in khoya
News,Khoya/mawa,skimmed milk powder,True,2,2,0.875,0.875,0.85,0.9,1.75,2,1,skimmed milk powder (2),96aa0432-3d5f-4a5a-b1d3-041eafc706bc,https://www.hindustantimes.com/cities/lucknow-news/fsda-festival-crackdown-over-rs-62-lakh-worth-of-adulterated-food-seized-in-lucknow-101760729311321.html,producing counterfeit khoya using a dangerous mix of skimmed milk powder
News,Milk,bacteria,True,2,2,0.875,0.875,0.85,0.9,1.75,2,1,bacteria (2),milk-06dc77247b5c75c4,https://timesofindia.indiatimes.com/blogs/seeing-the-invisible/milk-won-the-battle-against-measles-long-before-antibiotics-and-vaccines-part-2/,"cow milk was not just expensive, it was contaminated by bacteria"
News,Milk,neutralisers,True,2,2,0.875,0.875,0.85,0.9,1.75,2,1,neutralisers (2),milk-fbd10ca791d9f631,https://www.deccanchronicle.com/southern-states/andhra-pradesh/vigil-intensifies-amid-adulterated-milk-scare-in-tirupati-chittoor-districts-1939653,"preservatives and neutralisers are used, so that the milk does not spoil quickly"
News,Mustard oil,soybean oil,True,2,2,0.875,0.875,0.85,0.9,1.75,2,1,soybean oil (2),oil-89e415114ffbdc77,https://garhwalpost.in/specs-presents-report-on-adulteration-in-mustard-oil/,"Adulteration was found in Jaspur (40%), Kashipur (50%), Uttarkashi (95%), Dehradun (94%), Pithoragarh (91%), Tehri (90%), Haldwani (90%), Vikas Nagar (80%), Doiwala (80%), Nainital (71%), Srinagar (80%), Rishikesh (75%), Ram Nagar (67%), Haridwar (65%) and Rudrapur (60%). The adulteration is due to yellow colour i.e. Metanil yellow, white oil, Castor oil, soybean and groundnut containing cheap cotton seed oil and excess percentage of hexane."
News,Palm oil,animal fat,True,2,2,0.875,0.875,0.85,0.9,1.75,2,1,animal fats (2),oil-077084a32a4e8faa,https://www.mid-day.com/mumbai/mumbai-crime-news/article/navi-mumbai-7-booked-for-selling-adulterated-edible-oil-23323774,animal fats ... were being mixed in palm oil
News,cakes and buns,sorbic acid,True,2,2,0.875,0.875,0.85,0.9,1.75,2,1,sorbic acid (2),679c8f17-cf26-4561-ad9c-67cb3cbd52fc,https://indianexpress.com/article/india/adulterated-osmania-biscuits-fake-paneer-rotten-eggs-what-hyderabads-crackdown-on-eateries-has-revealed-10612335/,"using rotten eggs and hazardous chemicals – sodium benzoate, sorbic acid, and PGPR liquid – to prepare cakes and buns"
News,chilli powder,artificial colour,True,2,2,0.875,0.875,0.85,0.9,1.75,2,1,artificial colour (2),5ecfa12d-a622-4259-9978-cc9122ab028a,https://timesofindia.indiatimes.com/city/lucknow/is-your-milk-or-ghee-pure-try-these-simple-fssai-approved-home-tests/articleshow/121692171.cms,Adulterated powder with artificial colour will leave streaks behind
