food,adulterant_or_substitute,effect,chain_class,food_adulterant_news_articles,adulterant_effect_news_articles,same_article_direct_chain_articles,same_snippet_direct_chain_articles,same_article_context_articles,fssai_food_adulterant_rows,fssai_adulterant_effect_rows,mean_food_adulterant_confidence,mean_adulterant_effect_confidence,conservative_chain_confidence,chain_support_score,example_article_id,example_article_url,example_food_adulterant_evidence,example_adulterant_effect_evidence,interpretation
Ghee,hydrogenated fats,raises bad cholesterol,directly joined in the same article,5,1,1,1,0,0,0,0.91,0.8,0.8,1.7578,f392755d-eeca-465c-a865-90cda923db62,https://timesofindia.indiatimes.com/life-style/food-news/fake-desi-ghee-factory-busted-in-punjab-how-exactly-is-fake-ghee-made-and-how-to-spot-it/articleshow/124737410.cms,melted down and thickened with hydrogenated fats,"it clogs arteries, raises bad cholesterol, and can damage the liver",reported or repository-inferred association; not epidemiological proof of causation
fish,formalin/formaldehyde,health hazards,directly joined in the same article,5,1,1,1,1,0,0,0.93,0.8,0.8,1.7578,milk-af1ce0c3ea9cfd70,https://www.sentinelassam.com/editorial/food-safety-enforcement-and-awareness-652715,detection of formalin in fish,contaminated and adulterated food is posing health hazards to people,reported or repository-inferred association; not epidemiological proof of causation
vegetables,oxytocin,cancer/carcinogenicity,directly joined in the same article,3,1,1,1,0,0,0,0.94,0.9,0.9,1.7513,milk-a710297f02e308b8,https://www.thehansindia.com/news/national/raging-health-crisis-aap-mp-raises-alarm-in-rs-over-widespread-food-adulteration-1045436,vegetables are injected with oxytocin,"oxytocin -- a chemical linked to dizziness, headaches, heart failure, infertility, and cancer",reported or repository-inferred association; not epidemiological proof of causation
protein powder,lead,kidney damage,directly joined in the same article,2,2,1,1,0,0,0,0.9,0.9,0.9,1.7513,milk-d2fe77bd3bfa3b48,https://timesofindia.indiatimes.com/etimes/wellness/taking-protein-powder-the-hidden-dangers-no-one-tells-you/photostory/131463925.cms,protein powders... had dangerously high levels of the toxic heavy metal lead,long-term exposure to lead can result in kidney damage,reported or repository-inferred association; not epidemiological proof of causation
hamburgers,e coli,diarrhoea,directly joined in the same article,1,3,1,1,0,0,0,0.9,0.9167,0.9,1.7513,milk-893e648483b23dfc,https://timesofindia.indiatimes.com/life-style/health-fitness/health-news/st-louis-county-e-coli-outbreak-lettuce-tests-negative-investigation-continues/articleshow/115606666.cms,"hamburgers, and other meats that are not cooked thoroughly can contain E coli",strains of E coli that cause watery diarrhea,reported or repository-inferred association; not epidemiological proof of causation
Edible/cooking oil,argemone oil,epidemic dropsy,directly joined in the same article,1,3,1,1,0,0,0,0.9,0.95,0.9,1.7513,oil-3bd1cf9862ff569d,https://timesofindia.indiatimes.com/life-style/food-news/harmful-ingredients-in-fake-edible-oil/articleshow/110737364.cms,Argemone oil is another hazardous adulterant found in fake edible oil,this oil is toxic and can cause epidemic dropsy,reported or repository-inferred association; not epidemiological proof of causation
Edible/cooking oil,total polar compounds,heart problems,directly joined in the same article,3,1,1,1,0,0,0,0.875,0.9,0.875,1.7027,oil-3ef2550fc329c436,https://www.hindustantimes.com/cities/chandigarh-news/ludhiana-fast-food-joint-s-cooking-oil-fails-quality-test-say-health-dept-101764785730988.html,Tests showed the oil had Total Polar Compounds (TPC) above permissible limits,higher levels can lead to clogged arteries and heart problems,reported or repository-inferred association; not epidemiological proof of causation
Soybean oil,vitamin d,hypervitaminosis d,directly joined in the same article,1,2,1,1,0,0,0,0.95,0.95,0.95,1.7022,oil-4d6bfb72c0733299,https://www.hindustantimes.com/cities/chandigarh-news/health-dept-seizes-352-boxes-of-refined-oil-after-6-hospitalised-101745259236048.html,consumed refined soyabean oil with high levels of Vitamin D,"patients fell ill due to hypervitaminosis D, known as vitamin D toxicity",reported or repository-inferred association; not epidemiological proof of causation
oil,vitamin d,hypervitaminosis d,directly joined in the same article,1,2,1,1,0,0,0,0.95,0.95,0.95,1.7022,oil-fd16f7be050ea2b9,https://timesofindia.indiatimes.com/city/chandigarh/the-vitamin-d-trap-how-fortified-oil-poisoned-punjab-homes/articleshow/126219580.cms,"infused the oil with excessive, toxic concentrations of Vitamin D","life-threatening levels of Vitamin D, a condition known as Hypervitaminosis D",reported or repository-inferred association; not epidemiological proof of causation
fortified oil,vitamin d,hypervitaminosis d,directly joined in the same article,1,2,1,0,0,0,0,0.95,0.95,0.95,1.7022,oil-fd16f7be050ea2b9,https://timesofindia.indiatimes.com/city/chandigarh/the-vitamin-d-trap-how-fortified-oil-poisoned-punjab-homes/articleshow/126219580.cms,infused with excessive Vitamin D,"life-threatening levels of Vitamin D, a condition known as Hypervitaminosis D",reported or repository-inferred association; not epidemiological proof of causation
wheat flour,pesticide residue,food poisoning,directly joined in the same article,1,3,1,1,0,0,0,0.9,0.8667,0.8667,1.6865,milk-b993f201bb670e21,https://www.thehansindia.com/editors-desk/india-needs-to-grow-safe-food-curb-adulteration-879087,"Pesticide residues can be found in significant amounts in many foods, including ... wheat flour","Such residues, when consumed regularly, are found to cause serious health risks, including: food poisoning",reported or repository-inferred association; not epidemiological proof of causation
rice,pesticide residue,food poisoning,directly joined in the same article,1,3,1,0,0,0,0,0.9,0.8667,0.8667,1.6865,milk-b993f201bb670e21,https://www.thehansindia.com/editors-desk/india-needs-to-grow-safe-food-curb-adulteration-879087,pesticide residues in our rice exports,"Such residues, when consumed regularly, are found to cause serious health risks, including: food poisoning",reported or repository-inferred association; not epidemiological proof of causation
Mustard oil,palm oil family,harmful for health,directly joined in the same article,4,1,1,0,1,0,0,0.9,0.8,0.8,1.6636,69484d5a-63ba-4099-aa9b-77fa7ebc2c9f,https://timesofindia.indiatimes.com/city/patna/over-500kg-adulterated-paneer-seized-by-food-safety-and-drug-administration/articleshow/118985802.cms,mustard oil is mixed with palm oil,"palm oil, which can be harmful for health",reported or repository-inferred association; not epidemiological proof of causation
Khoya/mawa,detergent,serious health risks,directly joined in the same article,4,1,1,1,0,0,0,0.89,0.8,0.8,1.6636,7984f772-8c6a-46cb-af36-a7df6ed37ecc,https://timesofindia.indiatimes.com/life-style/food-news/fake-mithai-alert-how-to-test-your-diwali-sweets-at-home-for-safety/articleshow/124693105.cms,Khoya is often mixed with starch or detergent,"detergent, a harmful adulterant that poses serious health risks",reported or repository-inferred association; not epidemiological proof of causation
mangoes,calcium carbide,gastro intestinal diseases,directly joined in the same article,4,1,1,0,1,0,0,0.9,0.8,0.8,1.6636,oil-8c664dba9516ee5f,https://www.thehansindia.com/telangana/adulterated-food-threatens-public-health-in-gadwal-district-inspections-reduced-to-a-formality-966491,mangoes and bananas are artificially ripened using dangerous chemicals like calcium carbide,Consumption of these chemically ripened fruits has reportedly led to a spike in gastro-intestinal diseases,reported or repository-inferred association; not epidemiological proof of causation
water,arsenic,death,directly joined in the same article,2,1,1,1,1,0,0,0.925,0.95,0.925,1.6574,milk-a5df4da0189c780d,https://timesofindia.indiatimes.com/city/mumbai/santacruz-murder-woman-lover-wanted-to-give-poison-to-hubby-even-in-hospital/articleshow/98288207.cms,thallium and arsenic had been mixed with water,mixing thallium and arsenic in water to cause death by slow poisoning,reported or repository-inferred association; not epidemiological proof of causation
turmeric,rhodamine B,cancer/carcinogenicity,directly joined in the same article,1,2,1,1,1,0,0,0.95,0.925,0.925,1.6574,milk-d5b2611e75b60517,https://www.sentinelassam.com/more-news/editorial/food-adulteration,"turmeric and chilli powder may be easily mixed with lead chromate, brick powder, or non-permitted artificial dyes like metanil yellow and Rhodamine B","metanil yellow and Rhodamine B, both of which are said to be carcinogenic",reported or repository-inferred association; not epidemiological proof of causation
chilli powder,rhodamine B,cancer/carcinogenicity,directly joined in the same article,1,2,1,1,1,0,0,0.95,0.925,0.925,1.6574,milk-d5b2611e75b60517,https://www.sentinelassam.com/more-news/editorial/food-adulteration,"chilli powder may be easily mixed with lead chromate, brick powder, or non-permitted artificial dyes like metanil yellow and Rhodamine B","metanil yellow and Rhodamine B, both of which are said to be carcinogenic",reported or repository-inferred association; not epidemiological proof of causation
Ghee,soapstone,digestive system disturbance,directly joined in the same article,3,1,1,1,1,0,0,0.9,0.85,0.85,1.654,2dd59c23-06e9-4bf8-adbd-3aec6f6bfe0f,https://timesofindia.indiatimes.com/life-style/food-news/is-your-ghee-really-pure-7-ways-to-identify-fake-ghee-at-home/photostory/121319096.cms,Adulterants like starch or soapstone can disturb the digestive system,Adulterants like starch or soapstone can disturb the digestive system,reported or repository-inferred association; not epidemiological proof of causation
Milk,e coli,gastrointestinal illness,directly joined in the same article,2,2,1,1,0,0,0,0.85,0.925,0.85,1.654,milk-893e648483b23dfc,https://timesofindia.indiatimes.com/life-style/health-fitness/health-news/st-louis-county-e-coli-outbreak-lettuce-tests-negative-investigation-continues/articleshow/115606666.cms,Drinking unpasteurized beverages: This includes milk,"strains of E coli that cause watery diarrhea, stomach pain and other digestive symptoms (gastroenteritis)",reported or repository-inferred association; not epidemiological proof of causation
Milk,e coli,stomach pain,directly joined in the same article,2,2,1,1,0,0,0,0.85,0.925,0.85,1.654,milk-893e648483b23dfc,https://timesofindia.indiatimes.com/life-style/health-fitness/health-news/st-louis-county-e-coli-outbreak-lettuce-tests-negative-investigation-continues/articleshow/115606666.cms,Drinking unpasteurized beverages: This includes milk,"strains of E coli that cause watery diarrhea, stomach pain",reported or repository-inferred association; not epidemiological proof of causation
cider,e coli,diarrhoea,directly joined in the same article,1,3,1,1,0,0,0,0.85,0.9167,0.85,1.654,milk-893e648483b23dfc,https://timesofindia.indiatimes.com/life-style/health-fitness/health-news/st-louis-county-e-coli-outbreak-lettuce-tests-negative-investigation-continues/articleshow/115606666.cms,"Drinking unpasteurized beverages: This includes milk, cider or juice",strains of E coli that cause watery diarrhea,reported or repository-inferred association; not epidemiological proof of causation
juice,e coli,diarrhoea,directly joined in the same article,1,3,1,1,0,0,0,0.85,0.9167,0.85,1.654,milk-893e648483b23dfc,https://timesofindia.indiatimes.com/life-style/health-fitness/health-news/st-louis-county-e-coli-outbreak-lettuce-tests-negative-investigation-continues/articleshow/115606666.cms,"Drinking unpasteurized beverages: This includes milk, cider or juice",strains of E coli that cause watery diarrhea,reported or repository-inferred association; not epidemiological proof of causation
Cheese,e coli,diarrhoea,directly joined in the same article,1,3,1,1,0,0,0,0.85,0.9167,0.85,1.654,milk-893e648483b23dfc,https://timesofindia.indiatimes.com/life-style/health-fitness/health-news/st-louis-county-e-coli-outbreak-lettuce-tests-negative-investigation-continues/articleshow/115606666.cms,"foods made from them, like cheese",strains of E coli that cause watery diarrhea,reported or repository-inferred association; not epidemiological proof of causation
ice cream,e coli,diarrhoea,directly joined in the same article,1,3,1,1,0,0,0,0.85,0.9167,0.85,1.654,milk-893e648483b23dfc,https://timesofindia.indiatimes.com/life-style/health-fitness/health-news/st-louis-county-e-coli-outbreak-lettuce-tests-negative-investigation-continues/articleshow/115606666.cms,"foods made from them, like cheese or ice cream",strains of E coli that cause watery diarrhea,reported or repository-inferred association; not epidemiological proof of causation
edible oils,harmful chemicals,cancer/carcinogenicity,directly joined in the same article,1,3,1,1,0,0,0,0.85,0.8667,0.85,1.654,oil-39f81bacdf9fd353,https://www.newindianexpress.com/states/andhra-pradesh/2023/feb/11/food-safety-dept-to-check-on-oil-merchants-2546465.html,adulteration of any other oils and presence of harmful chemicals,Consumption of such adulterated oils can cause cancer,reported or repository-inferred association; not epidemiological proof of causation
