edge_id,corpus,food_pool,source_id,snippet_id,source_file_or_url,food,food_surface,adulterant,adulterant_surface,relation,confidence,evidence_span,specific_candidate
efe21366b2a14fe8d92c,News,Ghee,1c8fe57c-2cee-4f73-a5f3-6ee4051024e7,1c8fe57c-2cee-4f73-a5f3-6ee4051024e7_chunk_0001,http://www.mumbainews.net/news/279131828/fssai-seizes-over-6500-litres-of-suspected-adulterated-ghee-in-delhi-haryana-operations,Ghee,ghee,vegetable oil/fat,vegetable fat,hasadulterant,0.9,manufactured with vegetable and animal fat as per the lab report,True
56ce132a9be761ba8c61,News,Ghee,1c8fe57c-2cee-4f73-a5f3-6ee4051024e7,1c8fe57c-2cee-4f73-a5f3-6ee4051024e7_chunk_0001,http://www.mumbainews.net/news/279131828/fssai-seizes-over-6500-litres-of-suspected-adulterated-ghee-in-delhi-haryana-operations,Ghee,ghee,animal fat,animal fat,hasadulterant,0.9,manufactured with vegetable and animal fat as per the lab report,True
2305e2ea748b6504831a,News,Ghee,1c8fe57c-2cee-4f73-a5f3-6ee4051024e7,1c8fe57c-2cee-4f73-a5f3-6ee4051024e7_chunk_0002,http://www.mumbainews.net/news/279131828/fssai-seizes-over-6500-litres-of-suspected-adulterated-ghee-in-delhi-haryana-operations,Ghee,ghee,vegetable oil/fat,vegetable oils,hasadulterant,0.95,the samples did not conform to standards prescribed for ghee under the Food Safety and Standards Regulations and were found to contain a mixture of vegetable oils,True
2305e2ea748b6504831a,News,Ghee,1c8fe57c-2cee-4f73-a5f3-6ee4051024e7,1c8fe57c-2cee-4f73-a5f3-6ee4051024e7_chunk_0002,http://www.mumbainews.net/news/279131828/fssai-seizes-over-6500-litres-of-suspected-adulterated-ghee-in-delhi-haryana-operations,Ghee,ghee,vegetable oil/fat,vegetable oils,hasadulterant,0.95,found to contain a mixture of vegetable oils,True
4dadf1d163327917a565,News,Ghee,1de4a13b-1497-421e-b5bc-a8ebbc7a3b18,1de4a13b-1497-421e-b5bc-a8ebbc7a3b18_chunk_0002,https://www.thehindu.com/news/national/andhra-pradesh/ttd-ghee-scam-ed-conducts-multi-city-searches/article71058127.ece,Ghee,ghee,adulterated substance,adulterated substance,hasadulterant,0.75,supplying adulterated ghee,True
5572a7b3d4090bd2c41f,News,Ghee,1df33743-1016-49ce-981b-862125c0893f,1df33743-1016-49ce-981b-862125c0893f_chunk_0001,https://timesofindia.indiatimes.com/city/kanpur/life-imprisonment-for-selling-duplicate-ghee-of-prominent-brands-in-kanpur/articleshow/108536721.cms,Ghee,desi ghee,vegetable refined oil,vegetable refined oil,hasadulterant,0.9,add butter flavour in vegetable refined oil to prepare desi ghee,True
099236b1609371a12c68,News,Ghee,1df33743-1016-49ce-981b-862125c0893f,1df33743-1016-49ce-981b-862125c0893f_chunk_0001,https://timesofindia.indiatimes.com/city/kanpur/life-imprisonment-for-selling-duplicate-ghee-of-prominent-brands-in-kanpur/articleshow/108536721.cms,Ghee,desi ghee,butter flavour,butter flavour,hasadulterant,0.9,add butter flavour in vegetable refined oil to prepare desi ghee,True
6e636179618f66f772a5,News,Ghee,1e6b9f5b-a065-4242-ae58-1f105455955f,1e6b9f5b-a065-4242-ae58-1f105455955f_chunk_0001,https://economictimes.indiatimes.com/news/politics-and-nation/andhra-minister-debunks-ysrcps-claims-that-ghee-supplied-to-ttd-not-adulterated-with-animal-fat/articleshow/127817116.cms,Ghee,ghee,animal fat,animal fats,hasadulterant,0.85,possibility of the presence of animal fats,True
86c0187e8223f4098da8,News,Ghee,1e6b9f5b-a065-4242-ae58-1f105455955f,1e6b9f5b-a065-4242-ae58-1f105455955f_chunk_0001,https://economictimes.indiatimes.com/news/politics-and-nation/andhra-minister-debunks-ysrcps-claims-that-ghee-supplied-to-ttd-not-adulterated-with-animal-fat/articleshow/127817116.cms,Ghee,ghee,animal fat,animal fat,hasadulterant,0.85,ghee samples ... clearly stated that the commodity was adulterated,True
815edb94713ffa4e25b7,News,Ghee,1e6b9f5b-a065-4242-ae58-1f105455955f,1e6b9f5b-a065-4242-ae58-1f105455955f_chunk_0002,https://economictimes.indiatimes.com/news/politics-and-nation/andhra-minister-debunks-ysrcps-claims-that-ghee-supplied-to-ttd-not-adulterated-with-animal-fat/articleshow/127817116.cms,Ghee,ghee,palm oil family,palmolein oil,hasadulterant,0.95,"original material which was sold to the temple body as ghee was not at all ghee, but chemically processed palmolein oil",True
fb07a5759924a439d9c8,News,Ghee,1e6b9f5b-a065-4242-ae58-1f105455955f,1e6b9f5b-a065-4242-ae58-1f105455955f_chunk_0002,https://economictimes.indiatimes.com/news/politics-and-nation/andhra-minister-debunks-ysrcps-claims-that-ghee-supplied-to-ttd-not-adulterated-with-animal-fat/articleshow/127817116.cms,tirupati laddus,Tirupati laddus,animal fat,animal fat,hasadulterant,0.9,animal fat was used in preparing Tirupati laddus,True
05b67a4628387264bba8,News,Ghee,1e6b9f5b-a065-4242-ae58-1f105455955f,1e6b9f5b-a065-4242-ae58-1f105455955f_chunk_0002,https://economictimes.indiatimes.com/news/politics-and-nation/andhra-minister-debunks-ysrcps-claims-that-ghee-supplied-to-ttd-not-adulterated-with-animal-fat/articleshow/127817116.cms,Ghee,ghee,palm oil family,palmolein oil,issubstitutefor,0.9,"sold to the temple body as ghee was not at all ghee, but chemically processed palmolein oil",True
bab21b2d13df927620d9,News,Ghee,1ec2f623-8326-4e56-9611-b59f046a8258,1ec2f623-8326-4e56-9611-b59f046a8258_chunk_0002,https://www.thehindubusinessline.com/news/national/tirupati-laddu-row-consumer-affairs-dept-to-wait-for-fssai-report-before-further-action/article68673451.ece,Tirupati laddu,Tirupati laddu,animal fat,animal fat,hasadulterant,0.75,used substandard ingredients and animal fat in Tirupati laddus,True
2ad05e84b57b8d00c15f,News,Ghee,1eff2392-eb9e-4383-8e94-6eb64cdf98b1,1eff2392-eb9e-4383-8e94-6eb64cdf98b1_chunk_0001,https://timesofindia.indiatimes.com/india/tirupati-row-andhra-cm-chandrababu-naidu-flags-conspiracy-angle-claims-20-crore-laddus-made-with-adulterated-ghee/articleshow/128745079.cms,Tirupati laddu,Tirupati laddu,adulterated ghee,adulterated ghee,hasadulterant,0.95,20 crore consecrated Tirupati laddus made with adulterated ghee,False
71d81084969be31f2893,News,Ghee,1eff2392-eb9e-4383-8e94-6eb64cdf98b1,1eff2392-eb9e-4383-8e94-6eb64cdf98b1_chunk_0001,https://timesofindia.indiatimes.com/india/tirupati-row-andhra-cm-chandrababu-naidu-flags-conspiracy-angle-claims-20-crore-laddus-made-with-adulterated-ghee/articleshow/128745079.cms,tirupati laddus,Tirupati laddus,adulterated ghee,adulterated ghee,hasadulterant,0.85,20 crore laddus were made using adulterated ghee,False
2d51ec597acda7910356,News,Ghee,1f27f033-de78-41f2-b314-a6afe7d5a378,1f27f033-de78-41f2-b314-a6afe7d5a378_chunk_0001,https://www.freepressjournal.in/pune/fda-cracks-down-on-illegal-gutkha-adulterated-food-in-pune-198-raids-84-lakh-worth-of-gutkha-seized-92-arrested,artificially coloured supari,artificially coloured supari,artificial colour,artificial colour,hasadulterant,0.85,artificially coloured supari,True
54cceb358ab813ed5262,News,Ghee,1f27f033-de78-41f2-b314-a6afe7d5a378,1f27f033-de78-41f2-b314-a6afe7d5a378_chunk_0002,https://www.freepressjournal.in/pune/fda-cracks-down-on-illegal-gutkha-adulterated-food-in-pune-198-raids-84-lakh-worth-of-gutkha-seized-92-arrested,illicit liquor,illicit liquor,methanol,methanol,hasadulterant,0.9,methanol used to manufacture the illicit liquor,True
cbd3cc5cc4d31dcf13c7,News,Ghee,1f7c37c9-db47-4154-80ed-636759f11785,1f7c37c9-db47-4154-80ed-636759f11785_chunk_0001,https://assamtribune.com/national/milk-adulteration-racket-uncovered-in-gujarats-amreli-one-held-with-fake-products-1555570,Milk,milk,maltodextrin powder,maltodextrin powder,hasadulterant,0.95,"milk, adulterated with maltodextrin powder",True
92d761dda6086c973ea4,News,Ghee,1f7c37c9-db47-4154-80ed-636759f11785,1f7c37c9-db47-4154-80ed-636759f11785_chunk_0002,https://assamtribune.com/national/milk-adulteration-racket-uncovered-in-gujarats-amreli-one-held-with-fake-products-1555570,Milk,milk,sulfates,sulfates,hasadulterant,0.95,milk was found to be made from harmful chemicals such as sulfates,True
8d0e5d68c9e34785f52b,News,Ghee,1f7c37c9-db47-4154-80ed-636759f11785,1f7c37c9-db47-4154-80ed-636759f11785_chunk_0002,https://assamtribune.com/national/milk-adulteration-racket-uncovered-in-gujarats-amreli-one-held-with-fake-products-1555570,Milk,milk,phosphates,phosphates,hasadulterant,0.95,"milk was found to be made from harmful chemicals such as sulfates, phosphates, and carbonate oils",True
c3da53a84e20e0db09d9,News,Ghee,1f7c37c9-db47-4154-80ed-636759f11785,1f7c37c9-db47-4154-80ed-636759f11785_chunk_0002,https://assamtribune.com/national/milk-adulteration-racket-uncovered-in-gujarats-amreli-one-held-with-fake-products-1555570,Milk,milk,carbonate oils,carbonate oils,hasadulterant,0.95,"milk was found to be made from harmful chemicals such as sulfates, phosphates, and carbonate oils",True
92d761dda6086c973ea4,News,Ghee,1f7c37c9-db47-4154-80ed-636759f11785,1f7c37c9-db47-4154-80ed-636759f11785_chunk_0002,https://assamtribune.com/national/milk-adulteration-racket-uncovered-in-gujarats-amreli-one-held-with-fake-products-1555570,Milk,milk,sulfates,sulfates,hasadulterant,0.9,milk was found to be made from harmful chemicals such as sulfates,True
b80cd2ea844610c53cf9,News,Ghee,1f861bc5-d1de-43a2-aa97-78dc765e6408,1f861bc5-d1de-43a2-aa97-78dc765e6408_chunk_0001,https://www.thehindubusinessline.com/news/tirupati-laddu-row-food-safety-regulator-issues-notice-to-ghee-supplier-purification-ritual-at-temple-more-pils-filed/article68676372.ece,Tirupati laddu,Tirupati laddu,animal fat,animal fat,hasadulterant,0.85,alleged use of animal fat in Tirupati laddus,True
d92ccfb861b6d47455df,News,Ghee,1f861bc5-d1de-43a2-aa97-78dc765e6408,1f861bc5-d1de-43a2-aa97-78dc765e6408_chunk_0003,https://www.thehindubusinessline.com/news/tirupati-laddu-row-food-safety-regulator-issues-notice-to-ghee-supplier-purification-ritual-at-temple-more-pils-filed/article68676372.ece,Tirupati laddu,Tirupati laddu,animal fat,animal fat,hasadulterant,0.85,alleged use of animal fat in Tirupati laddus,True
08b925dc3dd22d0420d5,News,Ghee,1f861bc5-d1de-43a2-aa97-78dc765e6408,1f861bc5-d1de-43a2-aa97-78dc765e6408_chunk_0004,https://www.thehindubusinessline.com/news/tirupati-laddu-row-food-safety-regulator-issues-notice-to-ghee-supplier-purification-ritual-at-temple-more-pils-filed/article68676372.ece,tirupati laddus,Tirupati laddus,animal fat,animal fat,hasadulterant,0.85,used substandard ingredients and animal fat in Tirupati laddus,True
08b925dc3dd22d0420d5,News,Ghee,1f861bc5-d1de-43a2-aa97-78dc765e6408,1f861bc5-d1de-43a2-aa97-78dc765e6408_chunk_0004,https://www.thehindubusinessline.com/news/tirupati-laddu-row-food-safety-regulator-issues-notice-to-ghee-supplier-purification-ritual-at-temple-more-pils-filed/article68676372.ece,tirupati laddus,Tirupati laddus,animal fat,animal fat,hasadulterant,0.9,used substandard ingredients and animal fat in Tirupati laddus,True
83f373dcf5a3b0e06aaa,News,Ghee,1fc04845-1f82-4efa-80fc-80e8feefa6ed,1fc04845-1f82-4efa-80fc-80e8feefa6ed_chunk_0001,https://indianexpress.com/article/health-wellness/fake-paneer-khoya-seized-up-holi-health-10561195/,Khoya/mawa,khoya,fungus,fungus,hasadulterant,0.9,testing in a mobile laboratory revealed the presence of adulterants and fungus,True
1a06e6768cb97fc78155,News,Ghee,1fc04845-1f82-4efa-80fc-80e8feefa6ed,1fc04845-1f82-4efa-80fc-80e8feefa6ed_chunk_0001,https://indianexpress.com/article/health-wellness/fake-paneer-khoya-seized-up-holi-health-10561195/,Khoya/mawa,khoya,adulterants,adulterants,hasadulterant,0.85,revealed the presence of adulterants and fungus,False
e66b495b8f099cfd92b0,News,Ghee,1fc04845-1f82-4efa-80fc-80e8feefa6ed,1fc04845-1f82-4efa-80fc-80e8feefa6ed_chunk_0001,https://indianexpress.com/article/health-wellness/fake-paneer-khoya-seized-up-holi-health-10561195/,Paneer,paneer,adulterants,adulterants,hasadulterant,0.85,confiscated adulterated paneer,False
e5d7c4474a7776637449,News,Ghee,1fc04845-1f82-4efa-80fc-80e8feefa6ed,1fc04845-1f82-4efa-80fc-80e8feefa6ed_chunk_0002,https://indianexpress.com/article/health-wellness/fake-paneer-khoya-seized-up-holi-health-10561195/,Milk,milk products,starch,starch,hasadulterant,0.9,"For most milk products, the adulteration is in the form of starch",True
78eb09083c38f371a90f,News,Ghee,1fc04845-1f82-4efa-80fc-80e8feefa6ed,1fc04845-1f82-4efa-80fc-80e8feefa6ed_chunk_0002,https://indianexpress.com/article/health-wellness/fake-paneer-khoya-seized-up-holi-health-10561195/,Milk,milk products,saccharine,saccharine,hasadulterant,0.9,"For most milk products, the adulteration is in the form of starch or saccharine",True
04c95f6a993c8468ce09,News,Ghee,1fc04845-1f82-4efa-80fc-80e8feefa6ed,1fc04845-1f82-4efa-80fc-80e8feefa6ed_chunk_0002,https://indianexpress.com/article/health-wellness/fake-paneer-khoya-seized-up-holi-health-10561195/,Milk,milk,urea,urea,hasadulterant,0.9,Urea and detergent have also been found in milk,True
3c3ada3dd20b60c01470,News,Ghee,1fc04845-1f82-4efa-80fc-80e8feefa6ed,1fc04845-1f82-4efa-80fc-80e8feefa6ed_chunk_0002,https://indianexpress.com/article/health-wellness/fake-paneer-khoya-seized-up-holi-health-10561195/,Milk,milk,detergent,detergent,hasadulterant,0.9,Urea and detergent have also been found in milk,True
e2b67da46b0e57697e60,News,Ghee,1fc04845-1f82-4efa-80fc-80e8feefa6ed,1fc04845-1f82-4efa-80fc-80e8feefa6ed_chunk_0002,https://indianexpress.com/article/health-wellness/fake-paneer-khoya-seized-up-holi-health-10561195/,Paneer,analogue paneer,vegetable oil/fat,vegetable oil,hasadulterant,0.85,milk fats and proteins are substituted by constituents such as vegetable oil,True
fae8d80ef06d8b3d5b37,News,Ghee,1fc04845-1f82-4efa-80fc-80e8feefa6ed,1fc04845-1f82-4efa-80fc-80e8feefa6ed_chunk_0002,https://indianexpress.com/article/health-wellness/fake-paneer-khoya-seized-up-holi-health-10561195/,Paneer,analogue paneer,vegetable proteins,vegetable proteins,hasadulterant,0.85,"substituted by constituents such as vegetable oil, fats, vegetable proteins",True
6fd7e02e3fbe5184fdc2,News,Ghee,1fc04845-1f82-4efa-80fc-80e8feefa6ed,1fc04845-1f82-4efa-80fc-80e8feefa6ed_chunk_0002,https://indianexpress.com/article/health-wellness/fake-paneer-khoya-seized-up-holi-health-10561195/,Paneer,paneer,analogue paneer,analogue paneer,issubstitutefor,0.9,It is essentially a non-dairy paneer where the milk fats and proteins are substituted,True
ff28e28127bbeb1fb27d,News,Ghee,1fe9639d-5c39-472e-94a7-73ac2b03bfce,1fe9639d-5c39-472e-94a7-73ac2b03bfce_chunk_0001,https://www.thehansindia.com/andhra-pradesh/sit-uncovers-massive-ghee-adulteration-1025488,Ghee,ghee,palm oil family,palm oil,hasadulterant,0.95,"substandard ghee, allegedly mixed with palm oil",True
46f7089476d4c05ef8ca,News,Ghee,1fe9639d-5c39-472e-94a7-73ac2b03bfce,1fe9639d-5c39-472e-94a7-73ac2b03bfce_chunk_0001,https://www.thehansindia.com/andhra-pradesh/sit-uncovers-massive-ghee-adulteration-1025488,Ghee,ghee,palm kernel derivatives,palm-kernel derivatives,hasadulterant,0.95,"mixed with palm oil, palm-kernel derivatives",True
723a74cdac68ffb827d8,News,Ghee,1fe9639d-5c39-472e-94a7-73ac2b03bfce,1fe9639d-5c39-472e-94a7-73ac2b03bfce_chunk_0002,https://www.thehansindia.com/andhra-pradesh/sit-uncovers-massive-ghee-adulteration-1025488,laddu,laddu,tainted ghee,tainted ghee,hasadulterant,0.8,estimate how many laddus may have been touched by the tainted ghee,True
5c746f52b97be8ba7ee5,News,Ghee,2010c6e2-c9cb-4a3e-b22b-8cabf1044074,2010c6e2-c9cb-4a3e-b22b-8cabf1044074_chunk_0001,https://www.thehindubusinessline.com/news/ed-to-probe-money-laundering-in-adulterated-tirupati-laddu-scam/article70616167.ece,Ghee,cow ghee,palm oil family,chemically processed palmolein oil,issubstitutefor,0.95,"original material, which was sold to the Sri Venkateswara Swamy temple body as ghee, was chemically processed palmolein oil",True
5c746f52b97be8ba7ee5,News,Ghee,2010c6e2-c9cb-4a3e-b22b-8cabf1044074,2010c6e2-c9cb-4a3e-b22b-8cabf1044074_chunk_0001,https://www.thehindubusinessline.com/news/ed-to-probe-money-laundering-in-adulterated-tirupati-laddu-scam/article70616167.ece,Ghee,cow ghee,palm oil family,chemically processed palmolein oil,issubstitutefor,0.95,"original material, which was sold to the Sri Venkateswara Swamy temple body as ghee, was chemically processed palmolein oil",True
4e14593e464cb7048fe0,News,Ghee,2010c6e2-c9cb-4a3e-b22b-8cabf1044074,2010c6e2-c9cb-4a3e-b22b-8cabf1044074_chunk_0001,https://www.thehindubusinessline.com/news/ed-to-probe-money-laundering-in-adulterated-tirupati-laddu-scam/article70616167.ece,Tirupati laddu,Tirupati laddu,palm oil family,palmolein oil,hasadulterant,0.9,"original material... sold... as ghee, was chemically processed palmolein oil",True
1e6136d76b3e8e6547a0,News,Ghee,2010c6e2-c9cb-4a3e-b22b-8cabf1044074,2010c6e2-c9cb-4a3e-b22b-8cabf1044074_chunk_0002,https://www.thehindubusinessline.com/news/ed-to-probe-money-laundering-in-adulterated-tirupati-laddu-scam/article70616167.ece,Tirupati laddu,Tirupati laddu,animal fat,animal fat,hasadulterant,0.95,animal fat was used in preparing Tirupati laddus,True
a267e29935ce40410f6c,News,Ghee,2010c6e2-c9cb-4a3e-b22b-8cabf1044074,2010c6e2-c9cb-4a3e-b22b-8cabf1044074_chunk_0002,https://www.thehindubusinessline.com/news/ed-to-probe-money-laundering-in-adulterated-tirupati-laddu-scam/article70616167.ece,Tirupati laddu,Tirupati laddu,palm oil family,palm oil,hasadulterant,0.95,"mixture of vegetable oils, specifically palm oil",True
dafbc08c435a2d65aae4,News,Ghee,2010c6e2-c9cb-4a3e-b22b-8cabf1044074,2010c6e2-c9cb-4a3e-b22b-8cabf1044074_chunk_0002,https://www.thehindubusinessline.com/news/ed-to-probe-money-laundering-in-adulterated-tirupati-laddu-scam/article70616167.ece,Tirupati laddu,Tirupati laddu,palm oil family,palm stearin,hasadulterant,0.95,specifically palm oil and palm stearin,True
839c178ebd049bbc7c0f,News,Ghee,2010c6e2-c9cb-4a3e-b22b-8cabf1044074,2010c6e2-c9cb-4a3e-b22b-8cabf1044074_chunk_0002,https://www.thehindubusinessline.com/news/ed-to-probe-money-laundering-in-adulterated-tirupati-laddu-scam/article70616167.ece,Ghee,cow ghee,palm oil family,palm oil,issubstitutefor,0.95,"Under the cover of pure cow ghee, a mixture of vegetable oils, specifically palm oil and palm stearin, was supplied.",True
57bc3329daf63e03e0ae,News,Ghee,2010c6e2-c9cb-4a3e-b22b-8cabf1044074,2010c6e2-c9cb-4a3e-b22b-8cabf1044074_chunk_0002,https://www.thehindubusinessline.com/news/ed-to-probe-money-laundering-in-adulterated-tirupati-laddu-scam/article70616167.ece,Ghee,cow ghee,palm oil family,palm stearin,issubstitutefor,0.95,"Under the cover of pure cow ghee, a mixture of vegetable oils, specifically palm oil and palm stearin, was supplied.",True
f7af4ee6bd2ebb440fb4,News,Ghee,2013c452-d1c8-41a0-abea-92e26d231790,2013c452-d1c8-41a0-abea-92e26d231790_chunk_0001,https://www.thehindu.com/news/national/andhra-pradesh/apcc-seeks-recovery-of-250-crore-from-former-ttd-officials-in-ghee-adulteration-case/article70550244.ece,Ghee,ghee,palm oil family,palm oil,hasadulterant,0.95,chemicals were mixed with palm oil to adulterate the ghee,True
901640dd4ccce81ea3fc,News,Ghee,2013c452-d1c8-41a0-abea-92e26d231790,2013c452-d1c8-41a0-abea-92e26d231790_chunk_0001,https://www.thehindu.com/news/national/andhra-pradesh/apcc-seeks-recovery-of-250-crore-from-former-ttd-officials-in-ghee-adulteration-case/article70550244.ece,Ghee,ghee,chemicals,chemicals,hasadulterant,0.95,chemicals were mixed with palm oil to adulterate the ghee,False
f7af4ee6bd2ebb440fb4,News,Ghee,2013c452-d1c8-41a0-abea-92e26d231790,2013c452-d1c8-41a0-abea-92e26d231790_chunk_0001,https://www.thehindu.com/news/national/andhra-pradesh/apcc-seeks-recovery-of-250-crore-from-former-ttd-officials-in-ghee-adulteration-case/article70550244.ece,Ghee,ghee,palm oil family,palm oil,hasadulterant,0.85,chemicals were mixed with palm oil to adulterate the ghee,True
570c5127b2f4e6a0ce2a,News,Ghee,20e94493-a83d-437b-84c4-5db75c7fbb71,20e94493-a83d-437b-84c4-5db75c7fbb71_chunk_0001,https://timesofindia.indiatimes.com/city/jaipur/fake-ghee-of-famous-brands-seized/articleshow/94889792.cms,Ghee,ghee,unspecified adulterant,unspecified adulterant,hasadulterant,0.9,the ghee was found adulterated,False
344a7f15890ef4af990e,News,Ghee,2168c735-49e3-449b-a930-c9762c99a353,2168c735-49e3-449b-a930-c9762c99a353_chunk_0001,https://timesofindia.indiatimes.com/city/pune/fda-raids-find-food-stock-worth-2cr-adulterated-or-misleading/articleshow/124613945.cms,Butter,butter,unknown adulterant,unknown adulterant,hasadulterant,0.7,most commonly adulterated and seized products include butter,False
