snippet_id,source_id,source_file,source_type,chunk_index,subject,subject_type,subject_id,predicate,object,object_type,object_id,confidence,evidence_span
src_pdf_006_chunk_0054,src_pdf_006,markdown/appendix_b_1.md,pdf,54,Microbiological Standards,fflo:FoodStandard,,fflo:foundAtStep,manufacturing process,fflo:Processing,,0.95,applicable at the end of the manufacturing process
src_pdf_006_chunk_0054,src_pdf_006,markdown/appendix_b_1.md,pdf,54,Microbiological Standards,fflo:FoodStandard,,fflo:specifiedIn,Food Safety Criteria,fflo:TableReference,,0.95,Microbiological Standards in Table-5B (Food Safety Criteria)
src_pdf_006_chunk_0054,src_pdf_006,markdown/appendix_b_1.md,pdf,54,Microbiological Standards,fflo:FoodStandard,,fflo:foundAtStep,manufacturing process,fflo:Processing,,0.95,met in respect of the product at the end of the manufacturing process
src_pdf_006_chunk_0054,src_pdf_006,markdown/appendix_b_1.md,pdf,54,Microbiological Standards,fflo:FoodStandard,,fflo:foundAtStep,market,fflo:Retail,,0.95,products in the market during their shelf-life
src_pdf_006_chunk_0059,src_pdf_006,markdown/appendix_b_1.md,pdf,59,M,fflo:PermissibleLimit,,fflo:hasDefinition,Microbiological limit that separates unsatisfactory from satisfactory in a 3-class sampling plan,xsd:string,,0.95,M = Microbiological limit that separates unsatisfactory from satisfactory in a 3-class sampling plan
src_pdf_006_chunk_0059,src_pdf_006,markdown/appendix_b_1.md,pdf,59,2-Class Sampling Plan,fflo:SamplingPlan,,fflo:hasDefinition,"where n, c and m are specified",fflo:FoodStandard,,0.95,"2-Class Sampling Plan (where n, c and m are specified)"
src_pdf_006_chunk_0059,src_pdf_006,markdown/appendix_b_1.md,pdf,59,3-Class Sampling Plan,fflo:SamplingPlan,,fflo:hasDefinition,"where n, c, m and M are specified",xsd:string,,0.95,"3-Class Sampling Plan (where n, c, m and M are specified)"
src_pdf_006_chunk_0059,src_pdf_006,markdown/appendix_b_1.md,pdf,59,Reference test methods,fflo:DetectionMethod,,fflo:hasDefinition,The following test methods shall be applied as reference methods,xsd:string,,0.95,Reference test methods: The following test methods shall be applied as reference methods
src_pdf_006_chunk_0059,src_pdf_006,markdown/appendix_b_1.md,pdf,59,Reference test methods,fflo:DetectionMethod,,fflo:hasDefinition,latest version shall apply,xsd:string,,0.95,Reference test methods- latest version shall apply
src_pdf_006_chunk_0059,src_pdf_006,markdown/appendix_b_1.md,pdf,59,ISO method adopted by the BIS,fflo:DetectionMethod,,fflo:hasDefinition,"latest version of the ISO method (or its BIS equivalent, if available) shall apply",xsd:string,,0.95,"In case where an ISO method adopted by the BIS is specified... latest version of the ISO method (or its BIS equivalent, if available) shall apply"
src_pdf_006_chunk_0057,src_pdf_006,markdown/appendix_b_1.md,pdf,57,Food Business Operator,fflo:FoodBusinessOperator,,fflo:hasObligation,MicrobiologicalTesting,fflo:ObligationType,,0.95,FBO shall perform testing as appropriate as per the microbiological standards
src_pdf_006_chunk_0057,src_pdf_006,markdown/appendix_b_1.md,pdf,57,Food Business Operator,fflo:FoodBusinessOperator,,fflo:hasObligation,SamplingFrequencyDecision,fflo:ObligationType,,0.95,FBO shall decide themselves the necessary sampling and testing frequencies
src_pdf_006_chunk_0057,src_pdf_006,markdown/appendix_b_1.md,pdf,57,Food Business Operator,fflo:FoodBusinessOperator,,fflo:hasObligation,AlternativeAnalyticalMethodUse,fflo:TestingRequirement,,0.7,FBO may use analytical methods other than those described in reference test methods
src_pdf_006_chunk_0057,src_pdf_006,markdown/appendix_b_1.md,pdf,57,AlternativeAnalyticalMethodUse,fflo:RegulatoryDocument,,fflo:appliesTo,In-house testing,fflo:TestingRequirement,,0.95,for in-house testing only
src_pdf_006_chunk_0057,src_pdf_006,markdown/appendix_b_1.md,pdf,57,AlternativeAnalyticalMethodUse,fflo:RegulatoryActionType,,fflo:appliesTo,Regulatory compliance purpose,fflo:ObligationType,,0.95,shall not be applicable for regulatory compliance purpose
src_pdf_006_chunk_0057,src_pdf_006,markdown/appendix_b_1.md,pdf,57,Microbiological testing,fflo:FoodBusinessOperator,,fflo:hasObligation,NoRetesting,fflo:ObligationType,,0.95,There will be no provision for retesting or re-sampling for microbiological testing
src_pdf_006_chunk_0057,src_pdf_006,markdown/appendix_b_1.md,pdf,57,Microbiological testing,fflo:FoodBusinessOperator,,fflo:hasObligation,ThreeLabTesting,fflo:TestingRequirement,,0.95,A set (n) of five samples shall be tested from three different accredited laboratories
src_pdf_006_chunk_0057,src_pdf_006,markdown/appendix_b_1.md,pdf,57,Microbiological testing,fflo:FoodBusinessOperator,,fflo:hasObligation,FinalDecisionBasedOnThreeResults,fflo:TestingRequirement,,0.95,final decision shall be drawn based on three test results
src_pdf_006_chunk_0057,src_pdf_006,markdown/appendix_b_1.md,pdf,57,Samples,fso:Analysis,,fso:isPerformedAt,Notified laboratory,fso:Laboratory,,0.95,shall be submitted to the notified laboratory
src_pdf_006_chunk_0057,src_pdf_006,markdown/appendix_b_1.md,pdf,57,Testing in laboratory,fso:Analysis,,fflo:compliesWith,Reference test methods,fflo:RegulatoryDocument,,0.95,testing in laboratory shall be ensured as per reference test methods
src_pdf_006_chunk_0060,src_pdf_006,markdown/appendix_b_1.md,pdf,60,Aerobic Plate Count,ssn:Property,,fflo:hasDefinition,IS 5402 /ISO 4833,fflo:DetectionMethod,,0.95,Aerobic Plate Count ... IS 5402 /ISO 4833
src_pdf_006_chunk_0060,src_pdf_006,markdown/appendix_b_1.md,pdf,60,IS 5402 /ISO 4833,fflo:FoodStandard,,fflo:hasDefinition,Microbiology of the food chain -- Horizontal method for the enumeration of microorganisms -- Part 1: Colony count at 30 degrees C by the pour plate technique,xsd:string,,0.95,Microbiology of the food chain -- Horizontal method for the enumeration of microorganisms -- Part 1: 1. Aerobic Plate Count Colony count at 30 degrees C by the pour plate technique
src_pdf_006_chunk_0060,src_pdf_006,markdown/appendix_b_1.md,pdf,60,Yeast and Mould Count,fflo:DetectionMethod,,fflo:definedIn,IS:5403,fflo:RegulatoryDocument,,0.95,Yeast and Mould Count ... IS:5403
src_pdf_006_chunk_0060,src_pdf_006,markdown/appendix_b_1.md,pdf,60,IS:5403,fflo:FoodStandard,,fflo:hasDefinition,Method for Yeast and Mould Count of Foodstuffs and animal feeds,xsd:string,,0.95,Method for Yeast and Mould Count of Foodstuffs and animal feeds- IS:5403
src_pdf_006_chunk_0060,src_pdf_006,markdown/appendix_b_1.md,pdf,60,Yeast and Mould Count,fflo:DetectionMethod,,fflo:definedIn,IS0 21527-1,fflo:RegulatoryDocument,,0.95,Yeast and Mould Count ... IS0 21527-1
src_pdf_006_chunk_0060,src_pdf_006,markdown/appendix_b_1.md,pdf,60,IS0 21527-1,fflo:FoodStandard,,fflo:hasDefinition,Microbiology of food and animal feeding stuff-Horizontal method for enumeration of Yeasts and Moulds- part 1: Colony count technique in products with water activity greater than 0.95,xsd:string,,0.95,Microbiology of food and animal feeding stuff-Horizontal method for enumeration of Yeasts and Moulds- 2. Yeast and Mould Count part 1: Colony count technique in products with water activity greater than 0.95
src_pdf_006_chunk_0060,src_pdf_006,markdown/appendix_b_1.md,pdf,60,Yeast and Mould Count,fflo:LaboratoryTest,,fflo:definedIn,IS0 45,fflo:RegulatoryDocument,,0.95,Yeast and Mould Count ... IS0 45
src_pdf_006_chunk_0060,src_pdf_006,markdown/appendix_b_1.md,pdf,60,IS0 45,fflo:FoodStandard,,fflo:hasDefinition,"Microbiology of food and animal feeding stuffs -- Horizontal method for the enumeration of Yeasts and Moulds -- Part 2: Colony count technique in products with water activity less than or equal to 0,95",fflo:Processing,,0.95,"Microbiology of food and animal feeding stuffs -- Horizontal method for the enumeration of Yeasts and Moulds -- Part 2: Colony count technique in products with water activity less than or equal to 0,95"
src_pdf_006_chunk_0065,src_pdf_006,markdown/appendix_b_1.md,pdf,65,Food Business Operator,fflo:FoodBusinessOperator,,fflo:hasObligation,MicrobiologicalTesting,fflo:ObligationType,,0.95,Food Business Operator shall perform testing as appropriate
src_pdf_006_chunk_0065,src_pdf_006,markdown/appendix_b_1.md,pdf,65,sample units,fso:Analysis,,fso:isPerformedAt,notified laboratories,fso:Laboratory,,0.95,submitted to the notified laboratories
src_pdf_006_chunk_0065,src_pdf_006,markdown/appendix_b_1.md,pdf,65,testing,fso:Analysis,,fflo:isPerformedAs,reference test methods,fflo:DetectionMethod,,0.95,testing in laboratory shall be ensured as per the methods given in the table reference test methods
src_pdf_006_chunk_0065,src_pdf_006,markdown/appendix_b_1.md,pdf,65,microbiological testing,fflo:FoodBusinessOperator,,fflo:hasObligation,NoRetesting,fflo:ObligationType,,0.95,no provision for retesting or re-sampling for microbiological testing
src_pdf_006_chunk_0061,src_pdf_006,markdown/appendix_b_1.md,pdf,61,IS 5887: Part 2,fflo:Microorganism,,fflo:detectedBy,Staphylococcus aureus,fflo:DetectionMethod,,0.95,"Isolation, identification and enumeration of Staphylococcus aureus"
src_pdf_006_chunk_0061,src_pdf_006,markdown/appendix_b_1.md,pdf,61,IS 5887: Part 2,fflo:Microorganism,,fflo:detectedBy,faecal streptococci,fflo:DetectionMethod,,0.95,"Isolation, identification and enumeration of ... faecal streptococci"
src_pdf_006_chunk_0061,src_pdf_006,markdown/appendix_b_1.md,pdf,61,IS 5887 (Part 8/Sec 1),fflo:Microorganism,,fflo:detectedBy,Staphylococcus aureus,fflo:DetectionMethod,,0.95,Horizontal Method for Staphylococcus aureus
src_pdf_006_chunk_0061,src_pdf_006,markdown/appendix_b_1.md,pdf,61,IS 5887 (Part 8/Sec 1),fflo:Microorganism,,fflo:detectedBy,Coagulase-Positive Staphylococci,fflo:DetectionMethod,,0.95,Enumeration of Coagulase-Positive Staphylococci
src_pdf_006_chunk_0061,src_pdf_006,markdown/appendix_b_1.md,pdf,61,IS 5887 (Part 8/Sec 1),fflo:Microorganism,,fflo:detectedBy,Faecal streptococci,fflo:DetectionMethod,,0.95,Section 1 Faecal streptococci
src_pdf_006_chunk_0061,src_pdf_006,markdown/appendix_b_1.md,pdf,61,IS 5887 (Part 8/Sec 2),fflo:Microorganism,,fflo:detectedBy,Staphylococcus aureus,fflo:DetectionMethod,,0.95,Horizontal Method for Staphylococcus aureus
src_pdf_006_chunk_0061,src_pdf_006,markdown/appendix_b_1.md,pdf,61,IS 5887 (Part 8/Sec 2),fflo:Microorganism,,fflo:detectedBy,Coagulase-Positive Staphylococci,fflo:DetectionMethod,,0.95,Enumeration of Coagulase-Positive Staphylococci
src_pdf_006_chunk_0061,src_pdf_006,markdown/appendix_b_1.md,pdf,61,IS 5887: Part 1,fflo:Microorganism,,fflo:detectedBy,Escherichia coli,fflo:DetectionMethod,,0.95,"Isolation, Identification and Enumeration of Escherichia coli"
src_pdf_006_chunk_0061,src_pdf_006,markdown/appendix_b_1.md,pdf,61,ISO: 16649-2,fflo:Microorganism,,fflo:detectedBy,Escherichia coli,fflo:DetectionMethod,,0.95,enumeration of beta- glucuronidase-positive Escherichia coli
src_pdf_006_chunk_0061,src_pdf_006,markdown/appendix_b_1.md,pdf,61,IS 5887: Part 3,fflo:Microorganism,,fflo:detectedBy,Salmonella,fflo:DetectionMethod,,0.95,Detection of Salmonell
src_pdf_006_chunk_0061,src_pdf_006,markdown/appendix_b_1.md,pdf,61,IS 14988: Part 1,fflo:DetectionMethod,,fflo:identifies,Listeria Monocytogenes,fflo:Microorganism,,0.95,Detection and Enumeration of Listeria Monocytogenes
src_pdf_006_chunk_0061,src_pdf_006,markdown/appendix_b_1.md,pdf,61,IS 14988: Part 2,fflo:Microorganism,,fflo:detectedBy,Listeria monocytogenes,fflo:DetectionMethod,,0.95,Detection and Enumeration of Listeria monocytogenes
src_pdf_006_chunk_0064,src_pdf_006,markdown/appendix_b_1.md,pdf,64,Baker's Yeast (Compressed and Dried),fflo:FoodCategory,,fflo:hasDefinition,Definition of Baker's Yeast (Compressed and Dried) are the same as provided in these regulations,xsd:string,,0.95,Definition of Baker's Yeast (Compressed and Dried) are the same as provided in these regulations
src_pdf_006_chunk_0064,src_pdf_006,markdown/appendix_b_1.md,pdf,64,Microbiological Standards,fflo:FoodStandard,,fflo:occursAt,end of the manufacturing process,fflo:SupplyChainStep,,0.95,shall be met in respect of the products at the end of the manufacturing process
src_pdf_006_chunk_0064,src_pdf_006,markdown/appendix_b_1.md,pdf,64,Microbiological Standards,fflo:FoodStandard,,fflo:appliesTo,products in the market during their shelf-life,fflo:Retail,,0.95,and the products in the market during their shelf-life
src_pdf_006_chunk_0064,src_pdf_006,markdown/appendix_b_1.md,pdf,64,Food Business Operator,fflo:FoodBusinessOperator,,fflo:hasObligation,ComplianceWithFoodSafetyCriteria,fflo:ObligationType,,0.95,Food Business Operator shall ensure that all food safety criteria as specified above are complied with
src_pdf_006_chunk_0064,src_pdf_006,markdown/appendix_b_1.md,pdf,64,Sampling for microbiological standards,fflo:SamplingPlan,,fflo:governsSampling,manufacturing units,fflo:Production,,0.95,sampling... shall be ensured aseptically at manufacturing units
src_pdf_006_chunk_0064,src_pdf_006,markdown/appendix_b_1.md,pdf,64,Sampling for microbiological standards,fflo:SamplingPlan,,fflo:governsSampling,retail points,fso:SampleType,,0.95,and/or at retail points
src_pdf_006_chunk_0064,src_pdf_006,markdown/appendix_b_1.md,pdf,64,Sampling for microbiological standards,fflo:SamplingPlan,,fflo:specifiedIn,"Food Safety and Standards (Food Products and Food Additives) Regulations, 2011",fflo:RegulatoryDocument,,0.95,"following guidelines in the Food Safety and Standards (Food Products and Food Additives) Regulations, 2011"
src_pdf_006_chunk_0064,src_pdf_006,markdown/appendix_b_1.md,pdf,64,Sampling for microbiological standards,fflo:SamplingPlan,,fflo:specifiedIn,ISO: 17728:2015,fflo:RegulatoryDocument,,0.95,and ISO: 17728:2015
src_pdf_006_chunk_0064,src_pdf_006,markdown/appendix_b_1.md,pdf,64,Samples,fso:Sample,,fflo:collectedAt,frozen condition at -18°C (±2°C),fflo:Storage,,0.95,stored and transported in frozen condition at -18°C (±2°C)
src_pdf_006_chunk_0064,src_pdf_006,markdown/appendix_b_1.md,pdf,64,Samples,fso:Sample,,fflo:collectedAt,refrigerated conditions at 2-5°C,fflo:Storage,,0.95,or under refrigerated conditions at 2-5°C
src_pdf_006_chunk_0066,src_pdf_006,markdown/appendix_b_1.md,pdf,66,Food Business Operator,fflo:FoodBusinessOperator,,fflo:hasObligation,ComplianceVerification,fflo:ObligationType,,0.95,ensure verification of compliance with the microbiological requirements
src_pdf_006_chunk_0066,src_pdf_006,markdown/appendix_b_1.md,pdf,66,Food Business Operator,fflo:FoodBusinessOperator,,fflo:hasObligation,SamplingFrequencyDecision,fflo:ObligationType,,0.95,decide themselves ... the necessary sampling and testing frequencies
src_pdf_006_chunk_0066,src_pdf_006,markdown/appendix_b_1.md,pdf,66,Food Business Operator,fflo:FoodBusinessOperator,,fflo:hasObligation,MinimumPrescribedCompliance,fflo:ObligationType,,0.95,"subject to minimum prescribed under Food Safety and Standards (Licensing and Registration of Food Businesses) Regulations, 2011"
src_pdf_006_chunk_0066,src_pdf_006,markdown/appendix_b_1.md,pdf,66,Food Business Operator,fflo:FoodBusinessOperator,,fflo:hasObligation,AlternativeAnalyticalMethodUse,fflo:TestingRequirement,,0.95,may use analytical methods other than those described in reference test methods
src_pdf_006_chunk_0066,src_pdf_006,markdown/appendix_b_1.md,pdf,66,AlternativeAnalyticalMethodUse,fflo:DetectionMethod,,fflo:requiresKit,In-house testing,fflo:DetectionKit,,0.95,for in-house testing only
src_pdf_006_chunk_0066,src_pdf_006,markdown/appendix_b_1.md,pdf,66,AlternativeAnalyticalMethodUse,fflo:RegulatoryActionType,,fflo:appliesTo,Regulatory compliance purpose,fflo:ObligationType,,0.95,shall not be applicable for regulatory compliance purpose
src_pdf_006_chunk_0066,src_pdf_006,markdown/appendix_b_1.md,pdf,66,n,ssn:Property,,fflo:hasDefinition,number of units comprising a sample,xsd:string,,0.95,n = number of units comprising a sample
src_pdf_006_chunk_0066,src_pdf_006,markdown/appendix_b_1.md,pdf,66,c,fflo:SamplingPlan,,fflo:hasDefinition,Maximum allowable number of units having microbiological counts above m for 2- class sampling plan and between m and M for 3- class sampling,xsd:string,,0.95,c = Maximum allowable number of units having microbiological counts above m for 2- class sampling plan and between m and M for 3- class sampling
src_pdf_006_chunk_0066,src_pdf_006,markdown/appendix_b_1.md,pdf,66,m,fflo:TableReference,,fflo:hasDefinition,Microbiological limit that separates unsatisfactory from satisfactory in a 2- class sampling plan or acceptable from satisfactory in a 3-class sampling,xsd:string,,0.95,m = Microbiological limit that separates unsatisfactory from satisfactory in a 2- class sampling plan or acceptable from satisfactory in a 3-class sampling
src_pdf_006_chunk_0066,src_pdf_006,markdown/appendix_b_1.md,pdf,66,M,fflo:PermissibleLimit,,fflo:hasDefinition,Microbiological limit that separates unsatisfactory from satisfactory in a 3-class sampling plan,xsd:string,,0.95,M = Microbiological limit that separates unsatisfactory from satisfactory in a 3-class sampling plan
src_pdf_006_chunk_0067,src_pdf_006,markdown/appendix_b_1.md,pdf,67,n,fflo:SamplingPlan,,fflo:hasDefinition,number of units comprising a sample,xsd:string,,0.95,n = number of units comprising a sample
src_pdf_006_chunk_0067,src_pdf_006,markdown/appendix_b_1.md,pdf,67,c,fflo:SamplingPlan,,fflo:hasDefinition,Maximum allowable number of units having microbiological counts above m for 2- class sampling plan and between m and M for 3- class sampling,xsd:string,,0.95,c = Maximum allowable number of units having microbiological counts above m
